Monthly Climate Data Summaries ( por - por )

Station:,SPOKANE INTL AP,State:,WA,ID:,24157
Latitude:,47.62167 degreeN,Longitude:,117.52806 degreeW,Elevation:,2358.0 feet
Station period of record:,maxt: 02/01/1881-10/23/2019; mint: 02/01/1881-10/23/2019; avgt: 02/01/1881-10/23/2019; hdd: 02/01/1881-10/23/2019; cdd: 02/01/1881-10/23/2019; pcpn: 02/01/1881-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1933,NOV,44.9,33.3,39.1,60,23,19,30,0,0,0,0,10,0,0,770,0,0.80,42,1933-11-02,7,2,0,0,0
1933,DEC,42.9,32.7,37.8,59,21,20,16,0,0,4,0,13,0,0,835,0,4.35,66,1933-12-09,22,15,1,0,0
1933,ANNUAL,58.8,39.5,49.15,101,,-17,,0,26,27,0,96,0,6,6194,496,14.94,,0.89,108,47,4,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1934,JAN,42.8,32.0,37.4,53,27,24,18,0,0,0,0,18,0,0,847,0,2.57,77,1934-01-19,16,9,1,0,0
1934,FEB,47.9,31.0,39.4,57,01,23,26,0,0,1,0,17,0,0,707,0,0.27,13,1934-02-27,6,1,0,0,0
1934,MAR,57.9,36.5,47.2,67,19,25,24,0,0,0,0,9,0,0,543,0,1.53,56,1934-03-28,5,4,1,0,0
1934,APR,68.7,44.3,56.5,84,22,32,15,0,0,0,0,1,0,0,254,6,0.34,11,1934-04-24,5,1,0,0,0
1934,MAY,73.5,49.0,61.2,96,28,38,21,0,3,0,0,0,0,0,182,76,0.25,11,1934-05-07,5,1,0,0,0
1934,JUN,76.9,53.8,65.3,94,11,46,23,0,2,0,0,0,0,0,62,81,0.84,59,1934-06-04,5,2,1,0,0
1934,JUL,84.6,58.0,71.3,106,27,46,21,0,7,0,0,0,0,0,13,214,T,T,1934-07-21,0,0,0,0,0
1934,AUG,86.2,55.8,71.0,96,28,48,08,0,7,0,0,0,0,0,7,197,0.19,19,1934-08-03,1,1,0,0,0
1934,SEP,69.5,45.6,57.5,92,04,28,25,0,2,0,0,1,0,0,255,39,0.98,60,1934-09-22,7,2,1,0,0
1934,OCT,60.6,42.3,51.5,84,10,33,19,0,0,0,0,0,0,0,420,5,3.45,11,1934-10-23,13,8,2,1,0
1934,NOV,48.8,38.3,43.6,64,05,27,28,0,0,0,0,5,0,0,637,0,2.01,36,1934-11-04,17,8,0,0,0
1934,DEC,37.1,28.7,32.9,50,21,22,27,0,0,5,0,25,0,0,987,0,1.58,31,1934-12-19,17,7,0,0,0
1934,ANNUAL,63.0,43.0,52.99,106,,22,,0,21,6,0,76,0,0,4914,618,14.01,,1.11,97,44,6,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1935,JAN,37.4,25.2,31.3,57,24,-18,20,0,0,10,0,22,0,2,1034,0,2.06,43,1935-01-11,16,8,0,0,0
1935,FEB,42.5,28.7,35.6,50,02,18,09,0,0,0,0,23,0,0,813,0,0.59,20,1935-02-28,5,3,0,0,0
1935,MAR,45.5,31.1,38.3,64,13,24,30,0,0,0,0,19,0,0,818,0,0.78,25,1935-03-11,12,3,0,0,0
1935,APR,55.2,35.1,45.1,69,29,21,02,0,0,0,0,8,0,0,588,0,0.92,22,1935-04-22,9,5,0,0,0
1935,MAY,69.1,42.6,55.9,81,30,34,03,0,0,0,0,0,0,0,276,1,0.06,05,1935-05-16,2,0,0,0,0
1935,JUN,74.7,50.0,62.4,87,07,42,03,0,0,0,0,0,0,0,97,28,0.77,44,1935-06-12,4,3,0,0,0
1935,JUL,83.9,56.5,70.2,99,15,44,09,0,10,0,0,0,0,0,29,198,0.68,21,1935-07-05,7,3,0,0,0
1935,AUG,81.7,53.1,67.4,95,09,41,16,0,4,0,0,0,0,0,43,126,0.96,91,1935-08-18,2,1,1,0,0
1935,SEP,78.6,48.9,63.8,93,09,37,27,0,5,0,0,0,0,0,92,63,0.05,04,1935-09-15,2,0,0,0,0
1935,OCT,57.8,36.3,47.0,85,02,9,31,0,0,3,0,12,0,0,551,0,0.96,34,1935-10-28,9,5,0,0,0
1935,NOV,38.9,27.3,33.1,52,07,8,03,0,0,4,0,22,0,0,952,0,0.90,30,1935-11-12,8,3,0,0,0
1935,DEC,34.9,27.7,31.3,45,11,16,19,0,0,11,0,24,0,0,1037,0,1.78,27,1935-12-11,13,9,0,0,0
1935,ANNUAL,58.4,38.6,48.53,99,,-18,,0,19,28,0,130,0,2,6330,416,10.51,,0.91,89,43,1,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1936,JAN,36.8,26.9,31.8,44,15,5,29,0,0,5,0,23,0,0,1022,0,2.98,54,1936-01-01,17,8,1,0,0
1936,FEB,24.6,10.1,17.3,51,29,-16,15,0,0,23,0,26,0,9,1375,0,1.61,49,1936-02-21,16,6,0,0,0
1936,MAR,47.0,30.4,38.7,63,20,18,31,0,0,1,0,19,0,0,809,0,0.58,44,1936-03-27,5,1,0,0,0
1936,APR,63.3,41.1,52.2,86,17,14,01,0,0,1,0,5,0,0,386,7,0.18,16,1936-04-24,3,1,0,0,0
1936,MAY,74.6,49.4,62.0,93,26,40,07,0,2,0,0,0,0,0,139,54,0.57,19,1936-05-15,8,2,0,0,0
1936,JUN,76.7,54.3,65.5,97,22,46,03,0,3,0,0,0,0,0,76,98,2.33,88,1936-06-02,8,5,3,0,0
1936,JUL,87.5,58.1,72.8,103,20,49,26,0,13,0,0,0,0,0,0,249,0.07,04,1936-07-07,4,0,0,0,0
1936,AUG,85.0,57.0,71.0,98,05,45,26,0,5,0,0,0,0,0,8,202,0.23,20,1936-08-25,3,1,0,0,0
1936,SEP,72.1,46.1,59.1,85,21,36,16,0,0,0,0,0,0,0,176,10,1.64,60,1936-09-04,7,5,1,0,0
1936,OCT,65.4,38.9,52.1,80,08,29,29,0,0,0,0,5,0,0,389,0,0.28,19,1936-10-14,4,1,0,0,0
1936,NOV,41.2,23.4,32.3,60,19,10,02,0,0,7,0,30,0,0,973,0,0.08,08,1936-11-16,1,0,0,0,0
1936,DEC,37.9,28.1,33.0,54,19,4,29,0,0,9,0,21,0,0,986,0,2.49,68,1936-12-23,16,6,2,0,0
1936,ANNUAL,59.5,38.8,49.13,103,,-16,,0,23,46,0,129,0,9,6339,620,13.04,,0.88,92,36,7,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1937,JAN,17.5,2.3,9.9,38,04,-19,20,0,0,30,0,31,0,12,1701,0,1.94,24,1937-01-25,19,10,0,0,0
1937,FEB,36.2,21.1,28.7,48,24,-2,08,0,0,6,0,26,0,1,1010,0,1.50,37,1937-02-20,14,4,0,0,0
1937,MAR,50.7,33.8,42.2,59,27,27,07,0,0,0,0,10,0,0,698,0,1.11,35,1937-03-02,8,5,0,0,0
1937,APR,54.9,38.3,46.6,72,25,33,02,0,0,0,0,0,0,0,544,0,2.53,75,1937-04-14,17,9,2,0,0
1937,MAY,69.7,44.9,57.3,83,03,35,06,0,0,0,0,0,0,0,239,6,0.23,15,1937-05-10,4,1,0,0,0
1937,JUN,74.4,52.2,63.3,95,29,43,24,0,3,0,0,0,0,0,111,67,3.13,00,1937-06-10,12,7,2,1,0
1937,JUL,85.9,59.0,72.5,98,24,52,31,0,12,0,0,0,1,0,5,245,0.56,28,1937-07-28,5,2,0,0,0
1937,AUG,79.1,53.2,66.2,93,12,41,29,0,3,0,0,0,0,0,57,101,0.61,31,1937-08-22,6,2,0,0,0
1937,SEP,76.0,49.3,62.6,93,15,36,24,0,2,0,0,0,0,0,135,71,0.62,32,1937-09-04,4,3,0,0,0
1937,OCT,62.4,42.7,52.6,72,26,34,07,0,0,0,0,0,0,0,379,0,0.87,22,1937-10-03,9,3,0,0,0
1937,NOV,45.5,35.3,40.4,55,08,27,30,0,0,1,0,11,0,0,730,0,3.05,56,1937-11-13,18,9,1,0,0
1937,DEC,38.0,30.4,34.2,50,28,17,09,0,0,4,0,17,0,0,949,0,2.76,66,1937-12-10,13,8,3,0,0
1937,ANNUAL,57.7,38.6,48.13,98,,-19,,0,20,41,0,95,1,13,6558,490,18.91,,1.00,129,63,8,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1938,JAN,36.0,27.0,31.5,47,14,9,30,0,0,11,0,24,0,0,1031,0,1.44,27,1938-01-14,15,5,0,0,0
1938,FEB,40.0,27.1,33.5,51,28,19,13,0,0,2,0,23,0,0,872,0,1.90,55,1938-02-12,14,6,1,0,0
1938,MAR,48.7,33.5,41.1,58,11,27,29,0,0,0,0,14,0,0,733,0,2.09,44,1938-03-18,13,9,0,0,0
1938,APR,60.7,38.8,49.8,77,30,28,01,0,0,0,0,3,0,0,450,0,0.35,11,1938-04-04,8,1,0,0,0
1938,MAY,68.9,44.8,56.9,87,26,34,05,0,0,0,0,0,0,0,267,21,0.47,13,1938-05-11,7,1,0,0,0
1938,JUN,79.5,54.1,66.8,90,29,41,10,0,3,0,0,0,0,0,70,131,0.83,44,1938-06-18,5,3,0,0,0
1938,JUL,88.9,61.1,75.0,103,22,50,03,0,15,0,0,0,0,0,12,330,0.26,17,1938-07-01,2,1,0,0,0
1938,AUG,82.1,53.5,67.8,93,26,45,09,0,6,0,0,0,0,0,19,116,0.29,19,1938-08-13,3,1,0,0,0
1938,SEP,82.7,52.9,67.8,98,18,45,26,0,10,0,0,0,0,0,55,147,0.09,03,1938-09-29,6,0,0,0,0
1938,OCT,61.4,40.9,51.2,78,01,27,17,0,0,0,0,3,0,0,419,0,0.83,45,1938-10-02,10,1,0,0,0
1938,NOV,41.7,28.5,35.1,53,16,14,23,0,0,1,0,20,0,0,887,0,0.89,29,1938-11-03,10,3,0,0,0
1938,DEC,38.6,27.1,32.9,56,08,12,12,0,0,9,0,19,0,0,987,0,1.66,55,1938-12-02,12,6,1,0,0
1938,ANNUAL,60.9,40.9,50.88,103,,9,,0,34,23,0,106,0,0,5802,745,11.10,,0.55,105,37,2,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1939,JAN,38.9,30.4,34.6,56,01,20,23,0,0,0,0,21,0,0,933,0,1.55,33,1939-01-05,16,6,0,0,0
1939,FEB,35.9,20.3,28.1,45,18,-9,09,0,0,6,0,27,0,3,1025,0,2.43,54,1939-02-14,16,7,2,0,0
1939,MAR,50.5,31.9,41.2,71,22,14,05,0,0,0,0,16,0,0,730,0,1.20,41,1939-03-06,10,4,0,0,0
1939,APR,63.6,39.5,51.5,87,28,28,06,0,0,0,0,3,0,0,401,6,0.61,60,1939-04-12,2,1,1,0,0
1939,MAY,71.9,46.0,59.0,92,15,36,05,0,2,0,0,0,0,0,197,15,0.30,12,1939-05-22,4,2,0,0,0
1939,JUN,71.6,50.1,60.8,98,29,40,01,0,2,0,0,0,0,0,165,46,0.71,19,1939-06-06,12,3,0,0,0
1939,JUL,86.4,58.3,72.3,105,27,48,08,0,14,0,0,0,0,0,15,249,0.40,23,1939-07-03,3,2,0,0,0
1939,AUG,87.7,57.5,72.6,101,03,48,29,0,11,0,0,0,0,0,4,248,0.04,04,1939-08-25,1,0,0,0,0
1939,SEP,75.9,48.3,62.1,90,20,38,29,0,1,0,0,0,0,0,112,32,0.23,13,1939-09-13,3,1,0,0,0
1939,OCT,60.0,39.0,49.5,73,12,29,29,0,0,0,0,7,0,0,471,0,0.95,37,1939-10-26,7,3,0,0,0
1939,NOV,48.1,31.2,39.7,57,11,24,17,0,0,0,0,17,0,0,751,0,0.28,12,1939-11-06,5,1,0,0,0
1939,DEC,42.3,31.7,37.0,60,10,20,24,0,0,4,0,16,0,0,861,0,2.83,57,1939-12-31,17,7,1,0,0
1939,ANNUAL,61.2,40.5,50.86,105,,-9,,0,30,10,0,107,0,3,5665,596,11.53,,0.60,96,37,4,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1940,JAN,35.1,24.9,30.0,51,31,13,11,0,0,12,0,25,0,0,1075,0,1.09,30,1940-01-26,10,5,0,0,0
1940,FEB,41.0,30.8,35.9,53,29,21,23,0,0,2,0,18,0,0,836,0,5.62,90,1940-02-06,18,15,4,0,0
1940,MAR,54.4,36.2,45.3,67,23,26,11,0,0,0,0,6,0,0,606,0,2.91,90,1940-03-07,12,7,3,0,0
1940,APR,59.8,41.3,50.5,74,12,34,02,0,0,0,0,0,0,0,426,0,1.86,41,1940-04-01,13,6,0,0,0
1940,MAY,72.8,48.2,60.5,89,23,40,27,0,0,0,0,0,0,0,164,30,0.64,26,1940-05-02,9,3,0,0,0
1940,JUN,81.6,55.0,68.3,97,19,46,05,0,7,0,0,0,0,0,39,147,0.36,21,1940-06-01,3,2,0,0,0
1940,JUL,85.2,60.4,72.8,101,11,52,31,0,10,0,0,0,0,0,7,259,1.46,72,1940-07-26,4,2,2,0,0
1940,AUG,85.6,55.7,70.7,96,19,48,29,0,10,0,0,0,0,0,2,186,0.01,01,1940-08-27,1,0,0,0,0
1940,SEP,75.4,53.9,64.7,92,11,47,06,0,2,0,0,0,0,0,77,72,2.12,49,1940-09-04,7,5,0,0,0
1940,OCT,61.4,44.5,53.0,77,20,36,22,0,0,0,0,0,0,0,367,1,2.47,73,1940-10-24,15,7,1,0,0
1940,NOV,37.8,26.8,32.3,52,06,9,12,0,0,6,0,23,0,0,975,0,2.43,52,1940-11-28,13,7,1,0,0
1940,DEC,39.4,28.6,34.0,51,22,9,14,0,0,7,0,19,0,0,954,0,2.59,83,1940-12-20,14,8,1,0,0
1940,ANNUAL,60.9,42.2,51.55,101,,9,,0,29,27,0,91,0,0,5528,695,23.56,,0.90,119,67,12,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1941,JAN,37.9,26.0,31.9,48,29,15,05,0,0,6,0,29,0,0,1017,0,1.61,45,1941-01-14,12,7,0,0,0
1941,FEB,47.2,29.6,38.4,59,27,22,17,0,0,0,0,21,0,0,740,0,0.83,22,1941-02-24,9,4,0,0,0
1941,MAR,58.1,33.1,45.6,72,28,23,14,0,0,0,0,16,0,0,593,0,0.69,19,1941-03-01,7,3,0,0,0
1941,APR,64.9,38.8,51.9,80,30,28,18,0,0,0,0,4,0,0,387,0,0.32,10,1941-04-09,6,1,0,0,0
1941,MAY,66.6,44.8,55.7,89,23,34,19,0,0,0,0,0,0,0,287,6,3.18,82,1941-05-17,17,11,2,0,0
1941,JUN,74.0,51.1,62.5,93,22,44,09,0,2,0,0,0,0,0,108,45,2.55,13,1941-06-06,13,4,2,1,0
1941,JUL,89.2,58.5,73.9,104,16,51,24,0,11,0,0,0,0,0,0,284,0.09,06,1941-07-11,3,0,0,0,0
1941,AUG,81.8,55.2,68.5,98,10,46,29,0,9,0,0,0,0,0,36,149,1.85,41,1941-08-26,13,7,0,0,0
1941,SEP,65.3,45.9,55.6,77,25,34,28,0,0,0,0,0,0,0,273,0,1.36,30,1941-09-18,10,7,0,0,0
1941,OCT,56.9,38.1,47.5,70,15,28,30,0,0,0,0,5,0,0,535,0,1.45,61,1941-10-06,10,4,1,0,0
1941,NOV,48.6,31.9,40.2,58,10,20,23,0,0,0,0,16,0,0,733,0,1.63,49,1941-11-15,9,6,0,0,0
1941,DEC,40.0,27.4,33.7,58,16,2,31,0,0,8,0,23,0,0,966,0,2.78,97,1941-12-02,19,6,1,0,0
1941,ANNUAL,61.0,40.1,50.52,104,,2,,0,22,14,0,114,0,0,5675,484,18.34,,1.13,128,60,6,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1942,JAN,29.8,15.5,22.7,48,25,-7,04,0,0,17,0,29,0,5,1303,0,1.24,37,1942-01-27,11,5,0,0,0
1942,FEB,38.1,23.9,31.0,48,15,2,23,0,0,5,0,23,0,0,949,0,1.44,23,1942-02-04,16,6,0,0,0
1942,MAR,50.7,28.6,39.7,70,30,21,19,0,0,0,0,25,0,0,775,0,0.48,28,1942-03-13,6,2,0,0,0
1942,APR,62.6,37.0,49.8,83,20,28,23,0,0,0,0,5,0,0,448,0,0.98,21,1942-04-16,9,5,0,0,0
1942,MAY,63.7,42.3,53.0,83,21,32,16,0,0,0,0,1,0,0,373,7,3.19,81,1942-05-26,17,9,2,0,0
1942,JUN,71.3,47.9,59.6,92,30,40,20,0,1,0,0,0,0,0,178,21,0.93,58,1942-06-25,12,1,1,0,0
1942,JUL,85.7,56.6,71.1,98,22,46,12,0,11,0,0,0,0,0,13,210,0.34,23,1942-07-11,5,1,0,0,0
1942,AUG,86.4,54.3,70.3,101,19,40,29,0,15,0,0,0,0,0,46,221,0.08,03,1942-08-28,4,0,0,0,0
1942,SEP,77.9,45.8,61.9,90,04,32,18,0,1,0,0,1,0,0,114,26,0.22,14,1942-09-30,2,1,0,0,0
1942,OCT,63.5,37.2,50.4,79,09,26,25,0,0,0,0,7,0,0,445,0,1.12,43,1942-10-26,8,5,0,0,0
1942,NOV,40.7,29.4,35.0,53,23,12,30,0,0,0,0,23,0,0,890,0,2.69,51,1942-11-02,17,8,1,0,0
1942,DEC,36.9,28.0,32.4,45,16,16,26,0,0,6,0,27,0,0,1003,0,1.71,27,1942-12-07,20,7,0,0,0
1942,ANNUAL,59.1,37.3,48.17,101,,-7,,0,28,28,0,141,0,5,6537,485,14.42,,0.81,127,50,4,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1943,JAN,28.6,14.9,21.8,44,14,-6,25,0,0,20,0,31,0,6,1331,0,1.25,44,1943-01-26,11,4,0,0,0
1943,FEB,40.6,25.7,33.2,52,27,9,01,0,0,1,0,28,0,0,884,0,1.15,38,1943-02-06,11,5,0,0,0
1943,MAR,45.0,26.6,35.8,60,25,9,05,0,0,1,0,20,0,0,898,0,1.60,53,1943-03-26,9,6,1,0,0
1943,APR,62.2,38.6,50.4,81,18,30,04,0,0,0,0,2,0,0,432,0,1.33,27,1943-04-28,9,6,0,0,0
1943,MAY,64.0,40.9,52.4,79,25,31,12,0,0,0,0,3,0,0,386,3,1.19,23,1943-05-13,13,6,0,0,0
1943,JUN,70.0,47.3,58.7,86,29,39,11,0,0,0,0,0,0,0,197,13,1.42,57,1943-06-14,11,5,1,0,0
1943,JUL,84.4,54.2,69.3,95,25,44,11,0,11,0,0,0,0,0,34,169,0.35,26,1943-07-03,3,1,0,0,0
1943,AUG,80.9,52.7,66.8,91,16,45,23,0,2,0,0,0,0,0,29,93,0.98,98,1943-08-21,1,1,1,0,0
1943,SEP,79.2,45.9,62.6,91,25,35,19,0,2,0,0,0,0,0,88,23,0.12,10,1943-09-01,2,1,0,0,0
1943,OCT,60.4,40.0,50.2,87,04,25,31,0,0,0,0,5,0,0,460,10,3.13,79,1943-10-24,11,9,2,0,0
1943,NOV,44.9,30.2,37.5,57,04,24,01,0,0,0,0,22,0,0,815,0,0.60,19,1943-11-30,10,3,0,0,0
1943,DEC,35.6,22.9,29.2,54,03,13,30,0,0,13,0,28,0,0,1099,0,0.54,20,1943-12-24,6,3,0,0,0
1943,ANNUAL,58.1,36.7,47.38,95,,-6,,0,15,35,0,139,0,6,6653,311,13.66,,0.98,97,50,5,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1944,JAN,37.5,22.9,30.2,51,19,11,09,0,0,8,0,28,0,0,1071,0,0.53,22,1944-01-01,10,1,0,0,0
1944,FEB,39.6,25.4,32.5,51,06,12,17,0,0,1,0,26,0,0,933,0,1.08,17,1944-02-28,14,4,0,0,0
1944,MAR,46.6,27.3,37.0,64,29,12,14,0,0,1,0,25,0,0,863,0,0.57,19,1944-03-01,7,2,0,0,0
1944,APR,59.6,36.2,47.9,78,28,28,16,0,0,0,0,7,0,0,507,0,1.40,48,1944-04-24,7,5,0,0,0
1944,MAY,69.4,44.3,56.8,87,27,32,02,0,0,0,0,1,0,0,256,10,0.94,42,1944-05-23,9,3,0,0,0
1944,JUN,74.7,50.5,62.6,92,29,42,14,0,1,0,0,0,0,0,98,34,1.11,50,1944-06-16,9,3,1,0,0
1944,JUL,85.0,54.4,69.7,98,27,43,03,0,10,0,0,0,0,0,25,181,0.21,21,1944-07-24,1,1,0,0,0
1944,AUG,81.1,52.4,66.7,93,05,43,20,0,2,0,0,0,0,0,24,86,1.02,56,1944-08-13,3,2,1,0,0
1944,SEP,76.5,46.8,61.6,95,07,34,18,0,7,0,0,0,0,0,148,54,0.56,16,1944-09-15,6,4,0,0,0
1944,OCT,68.6,39.9,54.3,77,11,33,06,0,0,0,0,0,0,0,326,0,0.45,18,1944-10-04,6,3,0,0,0
1944,NOV,42.3,31.2,36.8,54,08,19,17,0,0,2,0,18,0,0,838,0,1.64,56,1944-11-26,13,6,1,0,0
1944,DEC,33.6,23.1,28.4,53,05,0,23,0,0,13,0,25,0,1,1129,0,1.14,36,1944-12-04,9,5,0,0,0
1944,ANNUAL,59.6,37.9,48.76,98,,0,,0,20,25,0,130,0,1,6218,365,10.65,,0.56,94,39,3,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1945,JAN,37.2,28.1,32.7,54,07,13,27,0,0,11,0,22,0,0,994,0,1.27,22,1945-01-13,11,6,0,0,0
1945,FEB,42.1,28.1,35.1,52,08,18,16,0,0,1,0,22,0,0,829,0,0.95,22,1945-02-12,11,5,0,0,0
1945,MAR,M,M,M,M,M,M,M,8,0,2,8,15,0,0,644,0,M,M,M,M,M,M,M,8
1945,APR,55.3,34.1,44.7,73,20,22,02,0,0,0,0,11,0,0,600,0,1.12,38,1945-04-07,10,4,0,0,0
1945,MAY,69.3,44.5,56.9,83,30,38,22,0,0,0,0,0,0,0,245,2,2.20,53,1945-05-15,15,8,1,0,0
1945,JUN,72.8,48.2,60.5,91,25,39,15,0,1,0,0,0,0,0,160,32,1.37,55,1945-06-08,6,4,1,0,0
1945,JUL,87.6,54.2,70.9,96,27,45,31,0,14,0,0,0,0,0,8,200,T,T,1945-07-16,0,0,0,0,0
1945,AUG,85.6,53.2,69.4,96,06,40,20,0,10,0,0,0,0,0,22,167,0.55,32,1945-08-26,5,2,0,0,0
1945,SEP,69.1,44.2,56.6,91,01,32,27,0,1,0,0,1,0,0,257,14,2.24,71,1945-09-20,10,7,1,0,0
1945,OCT,63.0,38.7,50.8,79,02,24,23,0,0,0,0,5,0,0,435,0,0.79,28,1945-10-30,8,3,0,0,0
1945,NOV,43.2,30.3,36.8,62,03,12,09,0,0,3,0,18,0,0,840,0,2.41,34,1945-11-27,18,9,0,0,0
1945,DEC,35.4,24.1,29.7,51,04,6,19,0,0,14,0,22,0,0,1084,0,2.00,54,1945-12-28,14,7,1,0,0
1945,ANNUAL,59.2,38.3,48.77,96,,2,,8,26,31,8,116,0,0,6118,415,17.07,,0.71,122,61,5,0,8

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1946,JAN,37.3,24.5,30.9,48,02,9,30,0,0,4,0,27,0,0,1051,0,1.51,28,1946-01-07,13,7,0,0,0
1946,FEB,42.6,27.8,35.2,52,14,17,11,0,0,1,0,26,0,0,826,0,1.43,42,1946-02-27,13,4,0,0,0
1946,MAR,50.0,32.2,41.1,67,26,23,04,0,0,0,0,18,0,0,734,0,1.69,47,1946-03-15,16,6,0,0,0
1946,APR,59.6,36.3,48.0,89,25,28,07,0,0,0,0,5,0,0,505,1,0.98,44,1946-04-29,10,2,0,0,0
1946,MAY,71.0,43.1,57.0,81,03,30,01,0,0,0,0,1,0,0,237,0,1.43,65,1946-05-26,6,4,1,0,0
1946,JUN,73.0,48.0,60.5,89,20,38,07,0,0,0,0,0,0,0,146,19,1.08,31,1946-06-14,10,4,0,0,0
1946,JUL,84.8,53.9,69.3,99,21,45,16,0,10,0,0,0,0,0,11,154,0.03,03,1946-07-08,1,0,0,0,0
1946,AUG,83.9,53.2,68.5,98,22,43,07,0,9,0,0,0,0,0,16,134,0.07,05,1946-08-30,2,0,0,0,0
1946,SEP,71.6,46.0,58.8,87,01,33,28,0,0,0,0,0,0,0,200,23,1.76,77,1946-09-05,8,5,1,0,0
1946,OCT,55.0,33.3,44.2,64,24,19,28,0,0,0,0,14,0,0,638,0,1.38,58,1946-10-20,10,4,1,0,0
1946,NOV,42.0,27.1,34.5,53,18,17,21,0,0,2,0,21,0,0,904,0,3.16,94,1946-11-17,13,10,3,0,0
1946,DEC,39.0,26.3,32.6,55,04,1,29,0,0,10,0,24,0,0,995,0,0.90,32,1946-12-26,10,3,0,0,0
1946,ANNUAL,59.3,37.7,48.48,99,,1,,0,19,17,0,136,0,0,6263,331,15.42,,0.94,112,49,6,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1947,JAN,32.3,15.9,24.1,49,24,-3,02,0,0,14,0,26,0,6,1260,0,1.24,59,1947-01-25,11,2,1,0,0
