Monthly Climate Data Summaries ( por - por )

Station:,SAN FRANCISCO DOWNTOWN,State:,CA,ID:,23272
Latitude:,37.7705 degreeN,Longitude:,122.4269 degreeW,Elevation:,150.0 feet
Station period of record:,maxt: 06/01/1874-10/22/2019; mint: 01/01/1875-10/22/2019; avgt: 01/01/1875-10/22/2019; hdd: 01/01/1875-10/22/2019; cdd: 01/01/1875-10/22/2019; pcpn: 01/01/1875-10/22/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1947,OCT,68.4,55.6,62.0,83,12,52,23,0,0,0,0,0,0,0,102,18,2.09,82,1947-10-09,8,5,1,0,0
1947,NOV,61.3,49.3,55.3,69,26,43,23,0,0,0,0,0,0,0,281,0,1.39,00,1947-11-15,3,2,1,1,0
1947,DEC,56.2,45.8,51.0,69,02,41,27,0,0,0,0,0,0,0,428,0,1.84,86,1947-12-20,4,3,2,0,0
1947,ANNUAL,63.2,51.1,57.15,92,,35,,1,2,0,1,0,0,0,2875,112,14.44,,1.52,50,28,10,3,1

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1948,JAN,61.6,47.8,54.7,75,23,42,28,0,0,0,0,0,0,0,311,0,1.00,39,1948-01-02,5,3,0,0,0
1948,FEB,56.6,45.0,50.8,70,17,39,07,0,0,0,0,0,0,0,405,0,2.32,50,1948-02-05,9,7,2,0,0
1948,MAR,56.9,46.5,51.7,71,27,43,25,0,0,0,0,0,0,0,405,0,3.08,84,1948-03-23,10,9,2,0,0
1948,APR,58.6,48.5,53.5,70,14,44,28,0,0,0,0,0,0,0,337,0,3.04,52,1948-04-28,16,9,1,0,0
1948,MAY,60.8,50.3,55.5,70,15,47,01,0,0,0,0,0,0,0,285,0,0.54,33,1948-05-29,4,2,0,0,0
1948,JUN,64.5,54.3,59.4,80,22,51,01,0,0,0,0,0,0,0,164,4,0.01,01,1948-06-03,1,0,0,0,0
1948,JUL,64.9,53.7,59.3,83,14,51,19,0,0,0,0,0,0,0,174,5,0.02,02,1948-07-05,1,0,0,0,0
1948,AUG,65.0,54.4,59.7,74,28,52,12,0,0,0,0,0,0,0,158,1,0.02,01,1948-08-22,2,0,0,0,0
1948,SEP,66.9,53.0,60.0,83,13,50,13,0,0,0,0,0,0,0,147,3,0.09,09,1948-09-18,1,0,0,0,0
1948,OCT,67.7,53.0,60.3,84,17,47,30,0,0,0,0,0,0,0,150,14,0.20,15,1948-10-11,4,1,0,0,0
1948,NOV,63.8,49.4,56.6,73,13,42,28,0,0,0,0,0,0,0,245,0,1.18,31,1948-11-02,8,4,0,0,0
1948,DEC,52.2,43.4,47.8,63,01,37,24,0,0,0,0,0,0,0,525,0,4.76,31,1948-12-26,14,10,3,1,0
1948,ANNUAL,61.6,50.0,55.79,84,,37,,0,0,0,0,0,0,0,3306,27,16.26,,1.31,75,45,8,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1949,JAN,50.6,38.8,44.7,60,28,32,10,0,0,0,0,1,0,0,622,0,2.20,51,1949-01-19,5,4,1,1,0
1949,FEB,53.3,43.3,48.3,61,24,37,14,0,0,0,0,0,0,0,460,0,3.04,10,1949-02-04,11,6,3,1,0
1949,MAR,58.2,48.3,53.2,65,31,45,24,0,0,0,0,0,0,0,359,0,5.85,31,1949-03-19,12,9,6,1,0
1949,APR,62.6,48.5,55.5,75,11,46,10,0,0,0,0,0,0,0,277,0,T,T,1949-04-28,0,0,0,0,0
1949,MAY,62.1,50.8,56.1,85,06,48,26,0,0,0,1,0,0,0,264,1,0.93,50,1949-05-18,4,2,1,0,0
1949,JUN,64.3,52.7,58.1,92,04,50,30,0,1,0,1,0,0,0,205,13,T,T,1949-06-24,0,0,0,0,0
1949,JUL,63.0,52.1,57.5,72,16,50,15,0,0,0,0,0,0,0,223,0,0.06,03,1949-07-31,2,0,0,0,0
1949,AUG,64.7,54.1,59.4,71,21,52,23,0,0,0,0,0,0,0,166,0,0.04,04,1949-08-27,1,0,0,0,0
1949,SEP,69.6,55.3,62.5,89,22,51,24,0,0,0,0,0,0,0,101,32,T,T,1949-09-29,0,0,0,0,0
1949,OCT,65.9,51.1,58.5,84,30,45,23,0,0,0,0,0,0,0,212,17,0.08,06,1949-10-18,3,0,0,0,0
1949,NOV,67.1,52.5,59.8,80,04,47,02,0,0,0,0,0,0,0,149,4,1.18,92,1949-11-09,5,2,1,0,0
1949,DEC,55.9,45.3,50.6,68,01,40,21,0,0,0,0,0,0,0,438,0,2.77,97,1949-12-07,10,4,2,0,0
1949,ANNUAL,61.5,49.4,55.36,92,,32,,0,1,0,2,1,0,0,3476,67,16.15,,1.51,53,27,14,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1950,JAN,51.9,41.8,46.8,65,21,35,04,0,0,0,0,0,0,0,553,0,7.40,52,1950-01-16,17,11,4,4,0
1950,FEB,57.8,45.9,51.8,67,25,36,01,0,0,0,0,0,0,0,362,0,2.33,83,1950-02-04,5,5,2,0,0
1950,MAR,59.0,47.4,53.2,78,30,43,11,0,0,0,0,0,0,0,361,3,1.65,74,1950-03-23,12,4,1,0,0
1950,APR,63.6,48.5,56.1,82,19,45,28,0,0,0,0,0,0,0,267,5,0.87,48,1950-04-07,5,3,0,0,0
1950,MAY,60.8,48.6,54.7,87,29,44,03,0,0,0,0,0,0,0,316,5,0.37,21,1950-05-02,2,2,0,0,0
1950,JUN,62.2,51.4,56.8,76,29,49,08,0,0,0,0,0,0,0,238,0,0.03,03,1950-06-11,1,0,0,0,0
1950,JUL,63.0,52.5,57.7,75,02,50,21,0,0,0,0,0,0,0,215,0,T,T,1950-07-27,0,0,0,0,0
1950,AUG,65.9,53.2,59.5,87,15,51,17,0,0,0,0,0,0,0,171,9,T,T,1950-08-26,0,0,0,0,0
1950,SEP,68.8,55.0,61.9,90,03,50,30,0,1,0,0,0,0,0,123,36,T,T,1950-09-26,0,0,0,0,0
1950,OCT,69.0,54.3,61.7,85,10,49,01,0,0,0,0,0,0,0,107,11,2.72,51,1950-10-25,9,3,2,1,0
1950,NOV,66.9,55.1,61.0,82,03,49,14,0,0,0,0,0,0,0,132,19,4.96,89,1950-11-18,12,9,2,1,0
1950,DEC,57.6,49.7,53.6,69,09,42,28,0,0,0,0,0,0,0,345,0,6.01,75,1950-12-03,10,8,5,2,0
1950,ANNUAL,62.2,50.3,56.25,90,,35,,0,1,0,0,0,0,0,3190,88,26.34,,1.89,73,45,16,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1951,JAN,55.0,45.5,50.3,63,22,40,31,0,0,0,0,0,0,0,450,0,4.41,04,1951-01-18,14,10,3,1,0
1951,FEB,58.0,46.3,52.2,68,08,36,28,0,0,0,0,0,0,0,353,0,3.00,47,1951-02-04,10,5,2,1,0
1951,MAR,61.9,46.2,54.0,77,28,40,01,0,0,0,0,0,0,0,330,1,1.32,97,1951-03-04,7,2,1,0,0
1951,APR,57.0,47.7,52.3,68,08,45,01,0,0,0,0,0,0,0,373,0,0.89,86,1951-04-28,2,1,1,0,0
1951,MAY,63.5,51.1,57.3,87,25,48,01,0,0,0,0,0,0,0,240,10,0.65,56,1951-05-03,3,1,1,0,0
1951,JUN,61.2,51.4,56.3,79,02,48,11,0,0,0,0,0,0,0,257,3,0.04,02,1951-06-21,3,0,0,0,0
1951,JUL,61.1,51.4,56.2,75,18,49,14,0,0,0,0,0,0,0,266,1,0.01,01,1951-07-15,1,0,0,0,0
1951,AUG,62.3,52.3,57.3,76,14,50,14,0,0,0,0,0,0,0,232,0,0.43,22,1951-08-21,4,3,0,0,0
1951,SEP,65.5,54.0,59.8,89,08,51,26,0,0,0,0,0,0,0,172,24,0.08,04,1951-09-28,3,0,0,0,0
1951,OCT,68.8,54.2,61.5,86,07,46,29,0,0,0,0,0,0,0,123,22,0.81,47,1951-10-24,6,2,0,0,0
1951,NOV,62.1,50.4,56.2,77,05,45,23,0,0,0,0,0,0,0,255,1,3.33,99,1951-11-26,11,7,1,0,0
1951,DEC,54.6,45.3,50.0,64,01,38,31,0,0,0,0,0,0,0,460,0,7.92,59,1951-12-01,16,11,7,2,0
1951,ANNUAL,60.9,49.6,55.29,89,,36,,0,0,0,0,0,0,0,3511,62,22.89,,1.59,80,42,16,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1952,JAN,52.7,43.4,48.0,64,31,38,02,0,0,0,0,0,0,0,519,0,10.69,73,1952-01-14,17,14,7,4,0
1952,FEB,58.0,46.3,52.1,70,08,40,18,0,0,0,0,0,0,0,365,0,2.62,62,1952-02-20,12,8,1,0,0
1952,MAR,57.3,46.0,51.7,83,25,41,20,0,0,0,0,0,0,0,420,15,4.90,68,1952-03-14,10,9,3,1,0
1952,APR,61.5,49.2,55.3,78,17,46,29,0,0,0,0,0,0,0,282,0,1.08,56,1952-04-07,5,4,1,0,0
1952,MAY,64.7,50.0,57.3,88,19,45,04,0,0,0,0,0,0,0,239,10,0.30,28,1952-05-07,2,1,0,0,0
1952,JUN,61.8,51.3,56.5,76,16,49,21,0,0,0,0,0,0,0,245,0,0.39,22,1952-06-28,3,2,0,0,0
1952,JUL,63.9,53.4,58.7,82,02,49,29,0,0,0,0,0,0,0,195,4,T,T,1952-07-14,0,0,0,0,0
1952,AUG,63.6,52.1,57.9,80,31,50,30,0,0,0,0,0,0,0,214,1,0.01,01,1952-08-12,1,0,0,0,0
1952,SEP,69.2,53.8,61.5,90,01,49,29,0,1,0,0,0,0,0,128,29,T,T,1952-09-30,0,0,0,0,0
1952,OCT,64.8,52.7,58.8,89,01,50,30,0,0,0,0,0,0,0,200,13,0.07,06,1952-10-08,2,0,0,0,0
1952,NOV,62.6,49.2,55.9,78,07,42,28,0,0,0,0,0,0,0,271,4,2.42,16,1952-11-13,5,5,2,1,0
1952,DEC,55.8,47.4,51.6,63,10,44,23,0,0,0,0,0,0,0,408,0,9.06,98,1952-12-19,17,13,6,4,0
1952,ANNUAL,61.3,49.6,55.44,90,,38,,0,1,0,0,0,0,0,3486,76,31.54,,1.98,74,56,20,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1953,JAN,59.3,49.4,54.3,69,30,42,05,0,0,0,0,0,0,0,324,0,3.26,44,1953-01-20,14,13,0,0,0
1953,FEB,60.7,47.3,54.0,71,13,44,18,0,0,0,0,0,0,0,300,0,0.04,02,1953-02-07,3,0,0,0,0
1953,MAR,59.9,46.5,53.2,79,07,40,01,0,0,0,0,0,0,0,361,1,1.83,45,1953-03-10,9,5,0,0,0
1953,APR,58.3,47.1,52.7,70,18,42,08,0,0,0,0,0,0,0,364,0,3.42,83,1953-04-27,7,5,3,1,0
1953,MAY,62.8,50.4,56.6,83,04,47,25,0,0,0,0,0,0,0,265,14,0.38,15,1953-05-21,5,3,0,0,0
1953,JUN,64.3,51.2,57.8,86,24,48,03,0,0,0,0,0,0,0,212,5,0.61,58,1953-06-06,3,1,1,0,0
1953,JUL,63.9,50.6,57.2,75,10,47,10,0,0,0,0,0,0,0,233,0,T,T,1953-07-23,0,0,0,0,0
1953,AUG,64.7,54.3,59.5,75,22,51,19,0,0,0,0,0,0,0,160,1,0.07,05,1953-08-29,3,0,0,0,0
1953,SEP,68.0,57.0,62.5,89,13,53,02,0,0,0,0,0,0,0,88,20,T,T,1953-09-16,0,0,0,0,0
1953,OCT,69.4,53.7,61.6,87,05,49,28,0,0,0,0,0,0,0,123,24,0.34,20,1953-10-18,5,1,0,0,0
1953,NOV,61.7,51.6,56.7,70,02,44,17,0,0,0,0,0,0,0,242,0,1.88,95,1953-11-13,15,6,1,0,0
1953,DEC,61.3,48.7,55.0,71,27,43,26,0,0,0,0,0,0,0,301,0,0.82,58,1953-12-03,6,2,1,0,0
1953,ANNUAL,62.9,50.7,56.77,89,,40,,0,0,0,0,0,0,0,2973,65,12.65,,1.83,70,36,6,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1954,JAN,56.3,46.7,51.5,62,30,41,25,0,0,0,0,0,0,0,412,0,3.11,75,1954-01-10,14,8,3,0,0
1954,FEB,60.6,47.3,53.9,74,25,42,05,0,0,0,0,0,0,0,302,0,2.42,01,1954-02-13,6,4,2,1,0
1954,MAR,57.0,47.1,52.1,73,01,43,17,0,0,0,0,0,0,0,396,0,4.56,03,1954-03-16,14,9,4,1,0
1954,APR,63.2,50.8,57.0,80,15,47,30,0,0,0,0,0,0,0,232,1,0.82,56,1954-04-27,6,2,1,0,0
1954,MAY,62.4,49.9,56.1,80,22,48,07,0,0,0,0,0,0,0,264,1,0.11,11,1954-05-09,1,1,0,0,0
1954,JUN,65.3,51.7,58.5,89,21,50,25,0,0,0,0,0,0,0,200,10,0.14,07,1954-06-12,4,0,0,0,0
1954,JUL,65.3,52.8,59.0,84,28,50,31,0,0,0,0,0,0,0,185,10,0.03,03,1954-07-25,1,0,0,0,0
1954,AUG,62.4,53.3,57.9,73,31,50,12,0,0,0,0,0,0,0,222,6,0.20,10,1954-08-26,4,1,0,0,0
1954,SEP,68.7,54.9,61.8,93,25,51,30,0,2,0,0,0,0,0,118,31,T,T,1954-09-16,0,0,0,0,0
1954,OCT,69.2,53.7,61.5,87,14,50,03,0,0,0,0,0,0,0,114,14,0.24,16,1954-10-19,2,1,0,0,0
1954,NOV,61.9,51.3,56.6,72,27,43,30,0,0,0,0,0,0,0,245,0,2.55,88,1954-11-08,6,5,2,0,0
1954,DEC,54.4,45.4,49.9,63,05,37,23,0,0,0,0,0,0,0,462,0,5.67,48,1954-12-09,10,8,5,2,0
1954,ANNUAL,62.2,50.4,56.32,93,,37,,0,2,0,0,0,0,0,3152,73,19.85,,1.48,68,39,17,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1955,JAN,53.4,42.8,48.1,63,22,39,14,0,0,0,0,0,0,0,514,0,4.05,07,1955-01-09,12,8,2,1,0
1955,FEB,58.6,45.8,52.2,67,15,41,28,0,0,0,0,0,0,0,350,0,1.18,88,1955-02-26,6,2,1,0,0
1955,MAR,62.0,47.6,54.8,75,26,42,01,0,0,0,0,0,0,0,311,0,0.29,17,1955-03-29,3,1,0,0,0
1955,APR,57.4,47.1,52.2,65,06,42,18,0,0,0,0,0,0,0,374,0,1.49,52,1955-04-21,8,5,1,0,0
1955,MAY,63.6,49.6,56.6,82,28,46,15,0,0,0,0,0,0,0,259,6,0.04,04,1955-05-07,1,0,0,0,0
1955,JUN,62.7,51.3,57.0,85,04,47,01,0,0,0,0,0,0,0,239,7,T,T,1955-06-18,0,0,0,0,0
1955,JUL,62.5,51.2,56.9,70,07,49,31,0,0,0,0,0,0,0,246,0,0.02,02,1955-07-03,1,0,0,0,0
1955,AUG,62.1,50.6,56.4,75,30,48,29,0,0,0,0,0,0,0,256,0,T,T,1955-08-26,0,0,0,0,0
1955,SEP,65.9,52.2,59.0,88,01,48,27,0,0,0,0,0,0,0,181,11,0.02,01,1955-09-16,2,0,0,0,0
1955,OCT,66.7,52.6,59.6,82,12,48,07,0,0,0,0,0,0,0,176,15,0.03,03,1955-10-26,1,0,0,0,0
1955,NOV,62.8,49.7,56.2,84,08,43,25,0,0,0,0,0,0,0,273,15,2.38,96,1955-11-13,6,4,2,0,0
1955,DEC,57.1,49.0,53.0,63,23,40,30,0,0,0,0,0,0,0,362,0,11.47,26,1955-12-22,22,15,11,4,0
1955,ANNUAL,61.2,49.1,55.19,88,,39,,0,0,0,0,0,0,0,3541,54,20.97,,2.26,62,35,17,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1956,JAN,55.9,47.5,51.7,59,13,43,29,0,0,0,0,0,0,0,405,0,8.72,22,1956-01-14,18,15,4,2,0
1956,FEB,57.7,45.1,51.4,68,07,38,16,0,0,0,0,0,0,0,390,0,2.03,85,1956-02-22,10,4,2,0,0
1956,MAR,60.3,47.0,53.6,73,16,39,06,0,0,0,0,0,0,0,346,0,0.12,05,1956-03-31,4,0,0,0,0
1956,APR,60.4,48.3,54.4,76,06,44,11,0,0,0,0,0,0,0,310,0,1.68,81,1956-04-11,7,3,2,0,0
1956,MAY,63.9,51.2,57.5,91,16,49,26,0,1,0,0,0,0,0,235,13,0.68,25,1956-05-03,7,4,0,0,0
1956,JUN,65.9,51.9,58.9,85,26,50,24,0,0,0,0,0,0,0,187,13,0.02,01,1956-06-18,2,0,0,0,0
1956,JUL,61.9,52.3,57.1,70,22,50,07,0,0,0,0,0,0,0,238,0,T,T,1956-07-12,0,0,0,0,0
1956,AUG,64.4,53.4,58.9,75,10,50,09,0,0,0,0,0,0,0,182,0,0.01,01,1956-08-21,1,0,0,0,0
1956,SEP,69.9,55.2,62.5,87,22,51,25,0,0,0,0,0,0,0,91,24,0.33,18,1956-09-19,2,2,0,0,0
1956,OCT,65.5,53.4,59.4,77,20,49,31,0,0,0,0,0,0,0,169,2,1.14,59,1956-10-30,8,3,1,0,0
1956,NOV,67.8,51.0,59.4,78,07,48,30,0,0,0,0,0,0,0,172,8,0.04,02,1956-11-02,2,0,0,0,0
1956,DEC,59.7,45.7,52.7,70,01,41,31,0,0,0,0,0,0,0,372,0,0.37,26,1956-12-05,3,2,0,0,0
1956,ANNUAL,62.7,50.2,56.45,91,,38,,0,1,0,0,0,0,0,3097,60,15.14,,3.22,64,33,9,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1957,JAN,54.0,43.6,48.8,61,06,36,28,0,0,0,0,0,0,0,494,0,2.84,27,1957-01-12,10,6,2,1,0
1957,FEB,58.6,49.3,54.0,69,15,40,04,0,0,0,0,0,0,0,302,0,3.58,64,1957-02-26,15,9,2,0,0
1957,MAR,59.2,49.1,54.1,70,27,44,16,0,0,0,0,0,0,0,330,0,2.39,47,1957-03-03,15,8,0,0,0
1957,APR,64.3,51.0,57.6,85,28,47,20,0,0,0,0,0,0,0,222,8,1.09,45,1957-04-17,7,2,0,0,0
1957,MAY,62.9,52.8,57.9,78,04,50,26,0,0,0,0,0,0,0,215,1,3.19,26,1957-05-18,13,7,2,1,0
1957,JUN,68.8,54.0,61.4,86,22,51,08,0,0,0,0,0,0,0,128,25,0.06,05,1957-06-09,2,0,0,0,0
1957,JUL,65.5,53.6,59.5,76,15,51,30,0,0,0,0,0,0,0,162,1,0.01,01,1957-07-13,1,0,0,0,0
1957,AUG,65.4,53.6,59.5,79,12,51,31,0,0,0,0,0,0,0,165,2,T,T,1957-08-19,0,0,0,0,0
1957,SEP,69.6,57.5,63.6,88,07,51,03,0,0,0,0,0,0,0,56,19,1.46,24,1957-09-27,3,2,1,1,0
1957,OCT,67.9,56.7,62.3,75,28,54,31,0,0,0,0,0,0,0,81,4,3.46,06,1957-10-13,9,5,4,1,0
1957,NOV,62.3,51.3,56.8,71,26,48,28,0,0,0,0,0,0,0,239,0,1.13,47,1957-11-18,8,3,0,0,0
1957,DEC,56.2,46.7,51.5,63,03,41,12,0,0,0,0,0,0,0,413,0,3.60,21,1957-12-15,13,6,2,1,0
1957,ANNUAL,62.9,51.6,57.25,88,,36,,0,0,0,0,0,0,0,2807,60,22.81,,1.27,96,48,13,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1958,JAN,58.2,47.3,52.8,66,18,43,07,0,0,0,0,0,0,0,373,0,4.38,86,1958-01-24,15,8,5,0,0
1958,FEB,60.6,51.8,56.2,70,16,46,27,0,0,0,0,0,0,0,242,0,7.78,76,1958-02-18,17,13,6,1,0
1958,MAR,58.2,48.0,53.1,66,19,43,13,0,0,0,0,0,0,0,359,0,8.22,90,1958-03-23,19,14,8,2,0
1958,APR,63.8,50.4,57.1,79,11,43,05,0,0,0,0,0,0,0,235,5,5.47,04,1958-04-02,7,7,5,2,0
1958,MAY,65.2,53.8,59.5,87,15,49,13,0,0,0,0,0,0,0,171,7,0.88,74,1958-05-22,3,2,1,0,0
1958,JUN,67.8,57.1,62.4,75,14,53,30,0,0,0,0,0,0,0,73,3,0.09,08,1958-06-08,2,0,0,0,0
1958,JUL,63.5,54.3,58.9,68,03,50,12,0,0,0,0,0,0,0,178,0,0.05,02,1958-07-17,4,0,0,0,0
1958,AUG,66.2,55.8,61.0,82,12,54,26,0,0,0,0,0,0,0,121,5,T,T,1958-08-31,0,0,0,0,0
1958,SEP,75.0,58.6,66.8,92,26,52,23,0,2,0,0,0,0,0,39,99,0.04,04,1958-09-22,1,0,0,0,0
1958,OCT,68.7,54.8,61.8,86,09,52,30,0,0,0,0,0,0,0,112,18,0.12,12,1958-10-18,1,1,0,0,0
1958,NOV,64.7,51.4,58.0,78,08,43,16,0,0,0,0,0,0,0,205,2,0.09,06,1958-11-13,3,0,0,0,0
1958,DEC,63.8,51.2,57.5,76,12,47,22,0,0,0,0,0,0,0,224,0,1.48,61,1958-12-26,5,3,2,0,0
1958,ANNUAL,64.7,52.9,58.76,92,,43,,0,2,0,0,0,0,0,2332,139,28.60,,2.04,77,48,27,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1959,JAN,58.8,49.2,54.0,65,13,43,04,0,0,0,0,0,0,0,333,0,3.96,45,1959-01-05,12,7,3,1,0
1959,FEB,59.1,47.8,53.4,69,28,43,13,0,0,0,0,0,0,0,315,0,4.04,05,1959-02-10,11,9,2,1,0
1959,MAR,65.6,50.7,58.2,77,03,47,27,0,0,0,0,0,0,0,209,4,0.30,18,1959-03-30,5,1,0,0,0
1959,APR,64.3,51.4,57.9,81,23,49,21,0,0,0,0,0,0,0,213,7,0.36,36,1959-04-25,1,1,0,0,0
1959,MAY,62.7,50.8,56.8,80,07,48,04,0,0,0,0,0,0,0,247,0,0.02,02,1959-05-14,1,0,0,0,0
1959,JUN,65.8,52.9,59.4,78,29,50,15,0,0,0,0,0,0,0,165,4,T,T,1959-06-25,0,0,0,0,0
1959,JUL,65.7,54.3,60.0,92,10,51,01,0,1,0,0,0,0,0,165,17,T,T,1959-07-23,0,0,0,0,0
1959,AUG,67.5,56.2,61.8,85,23,54,31,0,0,0,0,0,0,0,119,28,0.02,02,1959-08-24,1,0,0,0,0
1959,SEP,69.3,56.5,62.9,79,28,53,03,0,0,0,0,0,0,0,72,19,2.06,01,1959-09-18,2,1,1,1,0
1959,OCT,73.0,57.4,65.2,88,16,51,04,0,0,0,0,0,0,0,73,85,T,T,1959-10-09,0,0,0,0,0
1959,NOV,67.9,52.4,60.2,80,07,48,14,0,0,0,0,0,0,0,146,10,T,T,1959-11-03,0,0,0,0,0
1959,DEC,60.6,49.1,54.8,71,01,44,31,0,0,0,0,0,0,0,307,0,1.71,49,1959-12-23,3,2,1,1,0
1959,ANNUAL,65.0,52.4,58.73,92,,43,,0,1,0,0,0,0,0,2364,174,12.47,,2.01,36,21,7,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1960,JAN,55.5,46.5,51.0,63,29,39,03,0,0,0,0,0,0,0,425,0,4.04,01,1960-01-09,12,10,3,1,0
1960,FEB,59.6,48.9,54.2,65,20,45,19,0,0,0,0,0,0,0,305,0,3.57,97,1960-02-05,9,7,3,0,0
1960,MAR,61.2,50.4,55.8,77,18,46,10,0,0,0,0,0,0,0,282,5,2.06,63,1960-03-12,9,7,1,0,0
1960,APR,61.9,50.1,56.0,80,04,45,23,0,0,0,0,0,0,0,268,4,1.16,55,1960-04-26,7,3,1,0,0
1960,MAY,62.6,51.2,56.9,72,19,48,21,0,0,0,0,0,0,0,243,0,0.85,45,1960-05-24,3,3,0,0,0
1960,JUN,64.6,53.5,58.9,79,21,50,27,1,0,0,0,0,0,0,176,9,T,T,1960-06-30,0,0,0,0,0
1960,JUL,63.4,52.8,58.1,75,20,51,28,0,0,0,0,0,0,0,206,0,T,T,1960-07-30,0,0,0,0,0
1960,AUG,63.1,52.3,57.7,72,25,50,11,0,0,0,0,0,0,0,219,0,T,T,1960-08-04,0,0,0,0,0
1960,SEP,66.7,52.9,59.8,89,25,49,19,0,0,0,0,0,0,0,170,20,T,T,1960-09-30,0,0,0,0,0
1960,OCT,67.6,54.2,60.9,86,16,50,31,0,0,0,0,0,0,0,141,21,0.48,33,1960-10-05,4,1,0,0,0
1960,NOV,60.6,50.4,55.5,73,01,46,27,0,0,0,0,0,0,0,276,0,3.35,17,1960-11-25,14,9,2,1,0
1960,DEC,56.3,46.4,51.4,65,17,40,31,0,0,0,0,0,0,0,415,0,2.31,68,1960-12-01,7,3,1,1,0
1960,ANNUAL,61.9,50.8,56.35,89,,39,,1,0,0,0,0,0,0,3126,59,17.82,,1.68,65,43,11,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1961,JAN,54.0,44.1,49.0,64,10,35,06,0,0,0,0,0,0,0,486,0,2.79,28,1961-01-25,8,5,2,1,0
