Monthly Climate Data Summaries ( por - por )

Station:,NY CITY CENTRAL PARK,State:,NY,ID:,94728
Latitude:,40.77898 degreeN,Longitude:,73.96925 degreeW,Elevation:,140.0 feet
Station period of record:,maxt: 01/01/1869-10/23/2019; mint: 01/01/1869-10/23/2019; avgt: 01/01/1869-10/23/2019; hdd: 01/01/1869-10/23/2019; cdd: 01/01/1869-10/23/2019; pcpn: 01/01/1869-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1959,ANNUAL,63.3,47.7,55.51,97,,7,,0,27,15,0,81,8,0,4825,1447,38.77,,1.80,124,76,26,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1960,JAN,38.9,28.8,33.9,54,03,17,12,0,0,3,0,24,0,0,954,0,2.40,84,1960-01-03,10,7,1,0,0
1960,FEB,42.9,29.6,36.3,65,11,18,03,0,0,1,0,20,0,0,827,0,4.43,63,1960-02-11,12,8,4,1,0
1960,MAR,40.5,26.3,33.4,70,28,14,11,0,0,7,0,26,0,0,973,0,2.96,89,1960-03-31,9,6,2,0,0
1960,APR,63.3,44.7,54.0,87,25,35,11,0,0,0,0,0,0,0,336,14,3.05,05,1960-04-03,12,5,3,1,0
1960,MAY,71.0,54.2,62.6,82,19,42,02,0,0,0,0,0,0,0,101,36,2.97,80,1960-05-23,12,8,2,0,0
1960,JUN,80.2,63.4,71.8,89,30,55,11,0,0,0,0,0,0,0,0,209,1.74,05,1960-06-12,8,3,1,1,0
1960,JUL,82.6,66.5,74.5,91,12,60,06,0,1,0,0,0,0,0,0,303,8.29,56,1960-07-30,9,6,4,4,0
1960,AUG,82.5,67.3,74.9,91,27,58,25,0,3,0,0,0,2,0,0,314,6.26,15,1960-08-19,10,7,5,2,0
1960,SEP,75.2,60.8,68.0,90,01,54,14,0,1,0,0,0,0,0,10,107,5.38,35,1960-09-12,12,9,2,2,0
1960,OCT,66.4,49.7,58.0,82,15,38,24,0,0,0,0,0,0,0,229,22,2.82,60,1960-10-20,8,6,2,1,0
1960,NOV,57.1,42.3,49.7,69,16,30,08,0,0,0,0,3,0,0,452,0,3.05,51,1960-11-01,6,4,2,1,0
1960,DEC,38.1,23.7,30.9,64,06,8,13,0,0,8,0,26,0,0,1049,0,3.04,29,1960-12-21,7,6,3,1,0
1960,ANNUAL,61.6,46.5,54.02,91,,8,,0,5,19,0,99,2,0,4931,1005,46.39,,3.56,115,75,31,14,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1961,JAN,33.5,21.9,27.7,55,07,5,25,0,0,15,0,27,0,0,1149,0,1.88,78,1961-01-01,9,6,1,0,0
1961,FEB,43.5,29.8,36.6,65,24,-2,02,0,0,4,0,14,0,1,788,0,3.96,10,1961-02-04,9,5,3,1,0
1961,MAR,48.9,34.1,41.5,73,28,18,18,0,0,0,0,8,0,0,719,0,4.23,94,1961-03-23,14,9,3,0,0
1961,APR,56.2,41.8,49.0,82,25,34,03,0,0,0,0,0,0,0,473,1,5.08,25,1961-04-16,13,10,3,1,0
1961,MAY,69.0,50.7,59.8,85,25,41,27,0,0,0,0,0,0,0,172,21,3.60,11,1961-05-26,15,10,2,1,0
1961,JUN,81.6,63.1,72.3,96,13,53,14,0,3,0,0,0,1,0,6,233,2.86,96,1961-06-22,11,7,3,0,0
1961,JUL,86.4,69.8,78.1,97,22,62,09,0,12,0,0,0,6,0,0,413,4.92,17,1961-07-20,9,6,5,3,0
1961,AUG,84.2,68.5,76.4,93,10,57,14,0,6,0,0,0,5,0,0,363,3.13,82,1961-08-26,10,6,4,0,0
1961,SEP,82.5,64.6,73.5,95,02,49,18,0,8,0,0,0,1,0,20,284,1.70,05,1961-09-21,5,3,1,1,0
1961,OCT,69.9,52.2,61.1,84,09,40,28,0,0,0,0,0,0,0,168,57,2.21,91,1961-10-14,8,4,2,0,0
1961,NOV,55.5,42.0,48.7,78,05,30,28,0,0,0,0,5,0,0,490,9,2.71,79,1961-11-24,7,5,3,0,0
1961,DEC,41.0,30.0,35.5,58,05,14,16,0,0,3,0,20,0,0,907,0,3.04,05,1961-12-18,9,8,1,1,0
1961,ANNUAL,62.8,47.4,55.11,97,,-2,,0,29,22,0,74,13,1,4892,1381,39.32,,2.10,119,79,31,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1962,JAN,39.6,25.5,32.6,56,15,11,31,0,0,8,0,24,0,0,997,0,2.62,57,1962-01-06,12,4,1,1,0
1962,FEB,37.9,25.7,31.8,56,05,4,11,0,0,4,0,22,0,0,921,0,3.74,83,1962-02-26,15,8,3,0,0
1962,MAR,51.2,34.9,43.0,79,30,11,03,0,0,1,0,7,0,0,675,1,2.97,33,1962-03-12,4,3,1,1,0
1962,APR,62.4,44.1,53.3,91,27,34,17,0,1,0,0,0,0,0,370,25,3.00,29,1962-04-01,9,6,2,1,0
1962,MAY,74.9,53.8,64.4,99,19,42,09,0,3,0,0,0,0,0,123,110,1.26,49,1962-05-24,8,3,0,0,0
1962,JUN,82.1,62.8,72.5,93,19,53,14,0,5,0,0,0,0,0,12,244,3.73,32,1962-06-24,9,5,4,1,0
1962,JUL,83.7,64.3,74.0,96,08,57,27,0,7,0,0,0,0,0,1,289,1.67,84,1962-07-23,4,3,1,0,0
1962,AUG,81.0,63.8,72.4,91,20,56,11,0,2,0,0,0,0,0,10,246,5.71,59,1962-08-28,10,9,5,1,0
1962,SEP,73.1,56.7,64.9,88,14,42,21,0,0,0,0,0,0,0,78,82,3.10,44,1962-09-27,8,6,2,1,0
1962,OCT,65.5,49.2,57.4,85,12,34,27,0,0,0,0,0,0,0,243,13,3.15,15,1962-10-05,13,7,1,1,0
1962,NOV,49.3,37.1,43.2,62,30,28,19,0,0,0,0,4,0,0,646,0,3.94,61,1962-11-10,7,5,5,1,0
1962,DEC,37.4,25.6,31.5,68,01,4,31,0,0,9,0,22,0,0,1032,0,2.26,66,1962-12-05,10,7,1,0,0
1962,ANNUAL,61.7,45.4,53.53,99,,4,,0,18,22,0,79,0,0,5108,1010,37.15,,2.33,109,66,26,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1963,JAN,36.2,24.0,30.1,51,10,4,24,0,0,10,0,23,0,0,1074,0,1.93,38,1963-01-20,11,7,0,0,0
1963,FEB,36.0,20.5,28.2,51,18,-2,08,0,0,10,0,25,0,1,1021,0,2.55,97,1963-02-19,7,5,2,0,0
1963,MAR,50.5,36.8,43.7,79,25,26,01,0,0,0,0,8,0,0,653,0,3.61,00,1963-03-06,16,11,2,1,0
1963,APR,63.4,43.9,53.7,81,18,34,05,0,0,0,0,0,0,0,337,3,1.27,89,1963-04-30,6,3,1,0,0
1963,MAY,71.5,50.7,61.1,86,09,38,01,0,0,0,0,0,0,0,161,49,2.16,64,1963-05-18,11,5,1,0,0
1963,JUN,80.4,61.4,70.9,96,26,54,22,0,5,0,0,0,0,0,9,196,2.72,92,1963-06-03,10,5,2,0,0
1963,JUL,86.3,66.5,76.4,98,27,54,09,0,11,0,0,0,3,0,0,360,2.19,53,1963-07-14,11,5,1,0,0
1963,AUG,81.3,62.8,72.1,88,09,53,25,0,0,0,0,0,0,0,0,228,3.21,36,1963-08-01,11,5,2,1,0
1963,SEP,72.1,54.0,63.0,87,19,40,24,0,0,0,0,0,0,0,125,74,3.95,18,1963-09-29,11,8,1,1,0
1963,OCT,72.1,51.5,61.8,83,19,38,30,0,0,0,0,0,0,0,134,45,0.14,10,1963-10-28,2,1,0,0,0
1963,NOV,56.2,44.5,50.3,69,18,34,30,0,0,0,0,0,0,0,431,0,8.24,96,1963-11-07,10,8,5,3,0
1963,DEC,36.0,26.4,31.2,55,08,11,21,0,0,10,0,22,0,0,1040,0,2.31,81,1963-12-08,9,7,2,0,0
1963,ANNUAL,62.0,45.4,53.69,98,,-2,,0,16,30,0,78,3,1,4985,955,34.28,,2.96,115,70,19,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1964,JAN,41.8,29.5,35.6,55,25,9,14,0,0,4,0,16,0,0,902,0,4.62,29,1964-01-20,9,6,4,2,0
1964,FEB,38.9,26.8,32.8,52,05,19,25,0,0,4,0,25,0,0,927,0,2.93,80,1964-02-06,14,8,3,0,0
1964,MAR,50.8,35.4,43.1,75,25,22,31,0,0,0,0,9,0,0,669,0,2.57,59,1964-03-28,13,7,2,0,0
1964,APR,57.5,41.9,49.7,86,18,28,01,0,0,0,0,3,0,0,454,4,5.09,00,1964-04-06,15,12,3,1,0
1964,MAY,76.0,54.8,65.4,94,23,43,03,0,2,0,0,0,0,0,90,108,0.57,26,1964-05-13,3,2,0,0,0
1964,JUN,81.0,62.2,71.6,99,30,51,05,0,7,0,0,0,1,0,23,228,2.67,76,1964-06-19,9,8,2,0,0
1964,JUL,84.0,66.8,75.4,99,01,61,26,0,7,0,0,0,2,0,3,332,4.17,09,1964-07-09,10,5,4,3,0
1964,AUG,83.1,62.7,72.9,92,22,54,15,0,4,0,0,0,0,0,0,254,0.24,13,1964-08-18,4,1,0,0,0
1964,SEP,77.0,57.3,67.1,92,11,48,16,0,3,0,0,0,0,0,63,136,1.69,04,1964-09-29,7,4,1,1,0
1964,OCT,63.7,46.3,55.0,78,26,33,24,0,0,0,0,0,0,0,308,2,1.73,63,1964-10-17,6,4,1,0,0
1964,NOV,56.6,42.1,49.4,71,13,24,22,0,0,1,0,4,0,0,461,0,2.55,85,1964-11-25,8,6,2,0,0
1964,DEC,42.1,30.7,36.4,60,27,17,19,0,0,4,0,18,0,0,879,0,4.16,26,1964-12-04,15,8,3,1,0
1964,ANNUAL,62.8,46.4,54.60,99,,9,,0,23,13,0,75,3,0,4779,1064,32.99,,1.29,113,71,25,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1965,JAN,35.6,23.7,29.6,55,09,9,17,0,0,11,0,28,0,0,1088,0,3.09,64,1965-01-23,9,6,4,0,0
1965,FEB,40.8,26.9,33.9,61,08,13,05,0,0,6,0,19,0,0,867,0,3.66,35,1965-02-07,9,5,2,2,0
1965,MAR,46.3,33.6,40.0,61,04,21,21,0,0,0,0,9,0,0,765,0,2.49,75,1965-03-05,10,8,1,0,0
1965,APR,58.9,42.3,50.6,80,30,29,01,0,0,0,0,1,0,0,426,2,2.90,63,1965-04-16,11,8,1,0,0
1965,MAY,76.9,55.8,66.4,94,26,46,07,0,4,0,0,0,0,0,64,115,1.58,70,1965-05-02,7,4,1,0,0
1965,JUN,79.8,60.3,70.1,95,29,52,04,0,5,0,0,0,0,0,30,190,1.27,47,1965-06-01,10,3,0,0,0
1965,JUL,83.3,65.3,74.3,93,14,58,20,0,4,0,0,0,1,0,0,295,1.33,52,1965-07-11,8,4,1,0,0
1965,AUG,81.8,64.5,73.1,91,27,50,30,0,1,0,0,0,0,0,13,272,2.73,87,1965-08-26,10,7,2,0,0
1965,SEP,75.1,59.8,67.5,92,10,44,28,0,1,0,0,0,0,0,54,135,1.70,86,1965-09-24,4,3,2,0,0
1965,OCT,66.0,48.6,57.3,81,19,32,29,0,0,0,0,1,0,0,239,10,2.16,15,1965-10-07,7,4,2,1,0
1965,NOV,53.2,40.3,46.8,71,04,31,30,0,0,0,0,3,0,0,538,0,1.46,51,1965-11-22,12,4,1,0,0
1965,DEC,46.3,34.6,40.5,63,31,18,27,0,0,2,0,10,0,0,755,0,1.72,74,1965-12-13,6,4,2,0,0
1965,ANNUAL,62.1,46.4,54.27,95,,9,,0,15,19,0,71,1,0,4839,1019,26.09,,1.35,103,60,19,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1966,JAN,38.6,25.7,32.2,62,01,8,28,0,0,9,0,22,0,0,1007,0,2.63,72,1966-01-23,11,4,3,0,0
1966,FEB,41.3,28.8,35.0,58,12,8,20,0,0,3,0,21,0,0,830,0,4.96,42,1966-02-13,8,6,3,1,0
1966,MAR,50.2,35.1,42.6,67,18,24,28,0,0,0,0,10,0,0,685,0,0.94,32,1966-03-24,10,3,0,0,0
1966,APR,57.5,41.8,49.6,73,26,34,01,0,0,0,0,0,0,0,451,0,2.69,80,1966-04-30,13,6,2,0,0
1966,MAY,70.4,52.7,61.5,85,23,36,10,0,0,0,0,0,0,0,166,68,4.26,97,1966-05-19,13,8,2,1,0
1966,JUN,85.6,65.2,75.4,101,27,52,02,0,10,0,0,0,2,0,9,329,1.17,60,1966-06-10,6,3,1,0,0
1966,JUL,90.3,69.1,79.7,103,03,61,21,0,16,0,0,0,4,0,0,464,1.25,56,1966-07-19,6,3,1,0,0
1966,AUG,86.1,67.6,76.8,94,19,61,15,0,8,0,0,0,0,0,0,374,1.89,63,1966-08-16,8,6,1,0,0
1966,SEP,73.9,59.1,66.5,91,02,46,26,0,1,0,0,0,0,0,63,115,8.82,54,1966-09-21,9,7,2,2,0
1966,OCT,64.5,47.8,56.1,79,09,34,30,0,0,0,0,0,0,0,270,3,4.64,12,1966-10-19,7,3,2,2,0
1966,NOV,56.0,41.8,48.9,70,10,29,20,0,0,0,0,2,0,0,475,0,3.47,09,1966-11-03,12,8,2,1,0
1966,DEC,41.2,30.2,35.7,66,09,14,04,0,0,7,0,22,0,0,901,0,3.18,25,1966-12-29,13,6,2,1,0
1966,ANNUAL,63.1,47.2,55.12,103,,8,,0,35,19,0,77,6,0,4857,1353,39.90,,5.54,116,63,21,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1967,JAN,43.2,31.5,37.3,68,24,13,19,0,0,2,0,19,0,0,849,0,1.39,82,1967-01-27,9,3,1,0,0
1967,FEB,36.7,21.6,29.2,60,15,4,13,0,0,9,0,25,0,0,999,0,2.68,06,1967-02-07,10,7,1,1,0
1967,MAR,44.6,30.5,37.5,72,11,8,19,0,0,6,0,16,0,0,843,0,5.97,87,1967-03-07,11,10,4,2,0
1967,APR,58.8,40.3,49.5,81,02,29,12,0,0,0,0,3,0,0,462,6,3.45,08,1967-04-27,11,8,2,1,0
1967,MAY,63.5,46.9,55.2,81,19,39,06,0,0,0,0,0,0,0,305,8,4.08,17,1967-05-07,14,8,3,1,0
1967,JUN,82.3,63.2,72.8,96,16,48,01,0,5,0,0,0,0,0,5,246,4.64,15,1967-06-18,8,6,3,2,0
1967,JUL,83.1,67.5,75.3,90,24,60,06,0,3,0,0,0,1,0,0,328,6.99,08,1967-07-03,14,11,5,2,0
1967,AUG,81.5,66.3,73.8,90,19,58,31,0,1,0,0,0,0,0,4,285,5.94,13,1967-08-27,14,11,3,1,0
1967,SEP,75.9,57.5,66.7,87,19,45,25,0,0,0,0,0,0,0,55,113,1.84,63,1967-09-28,7,5,1,0,0
1967,OCT,65.2,49.1,57.2,86,05,35,30,0,0,0,0,0,0,0,264,28,3.47,43,1967-10-25,3,3,3,2,0
1967,NOV,48.6,36.3,42.5,65,12,20,16,0,0,0,0,9,0,0,671,0,2.59,70,1967-11-02,11,7,2,0,0
1967,DEC,43.8,32.5,38.2,62,22,20,30,0,0,3,0,14,0,0,825,0,6.08,46,1967-12-03,14,9,4,3,0
1967,ANNUAL,60.7,45.4,53.07,96,,4,,0,9,20,0,86,1,0,5282,1014,49.12,,2.15,126,88,32,15,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1968,JAN,33.3,20.1,26.7,50,21,-1,09,0,0,14,0,24,0,1,1179,0,2.04,30,1968-01-14,12,3,1,1,0
1968,FEB,36.6,21.1,28.8,49,02,5,21,0,0,6,0,26,0,0,1042,0,1.13,60,1968-02-29,3,2,2,0,0
1968,MAR,51.0,35.5,43.3,76,29,15,03,0,0,0,0,13,0,0,668,0,4.79,42,1968-03-17,10,7,4,2,0
1968,APR,65.3,44.6,55.0,82,13,32,06,0,0,0,0,1,0,0,292,1,2.82,17,1968-04-24,8,3,1,1,0
1968,MAY,68.2,51.0,59.6,80,17,42,01,0,0,0,0,0,0,0,170,9,7.06,99,1968-05-29,13,7,4,1,0
1968,JUN,78.2,61.2,69.7,94,30,53,21,0,3,0,0,0,0,0,15,162,6.15,90,1968-06-12,14,8,4,3,0
1968,JUL,85.8,68.7,77.3,98,17,60,30,0,6,0,0,0,5,0,0,389,2.63,02,1968-07-24,3,2,2,1,0
1968,AUG,84.8,67.2,76.0,94,07,57,28,0,8,0,0,0,1,0,0,347,2.88,69,1968-08-01,9,7,2,0,0
1968,SEP,79.4,61.8,70.6,87,25,53,29,0,0,0,0,0,0,0,3,179,1.97,80,1968-09-02,5,4,2,0,0
1968,OCT,67.9,53.1,60.5,85,02,36,31,0,0,0,0,0,0,0,183,52,2.20,90,1968-10-07,7,4,3,0,0
1968,NOV,52.6,41.2,46.9,77,02,32,21,0,0,0,0,1,0,0,538,1,5.75,38,1968-11-07,15,7,4,4,0
1968,DEC,40.6,27.9,34.2,60,13,9,10,0,0,6,0,22,0,0,944,0,4.15,78,1968-12-04,10,9,2,1,0
1968,ANNUAL,62.0,46.2,54.11,98,,-1,,0,17,26,0,87,6,1,5034,1140,43.57,,3.99,109,63,31,14,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1969,JAN,37.3,26.3,31.8,48,19,11,28,0,0,8,0,22,0,0,1023,0,1.10,43,1969-01-30,8,4,0,0,0
1969,FEB,37.3,27.9,32.6,44,25,17,14,0,0,3,0,21,0,0,902,0,3.05,64,1969-02-09,8,5,1,1,0
1969,MAR,47.3,32.8,40.0,70,18,19,12,0,0,1,0,15,0,0,768,0,3.73,63,1969-03-25,8,7,2,2,0
1969,APR,65.0,46.8,55.9,86,28,29,01,0,0,0,0,1,0,0,285,20,3.99,80,1969-04-22,12,6,2,1,0
1969,MAY,75.4,55.1,65.2,97,29,47,12,0,2,0,0,0,0,0,74,88,2.67,33,1969-05-09,5,3,2,1,0
1969,JUN,81.3,64.8,73.0,96,28,55,04,0,3,0,0,0,0,0,0,250,3.16,93,1969-06-02,10,7,2,0,0
1969,JUL,82.1,67.4,74.7,96,17,60,07,0,5,0,0,0,2,0,0,310,7.37,16,1969-07-28,16,14,7,1,0
1969,AUG,86.2,68.6,77.4,94,25,58,22,0,5,0,0,0,1,0,0,392,2.53,63,1969-08-15,10,6,1,0,0
1969,SEP,77.2,60.7,68.9,93,01,51,29,0,1,0,0,0,0,0,28,154,8.32,32,1969-09-03,8,8,4,2,0
1969,OCT,66.0,49.3,57.6,80,20,31,24,0,0,0,0,2,0,0,240,20,1.97,80,1969-10-02,7,5,1,0,0
1969,NOV,52.2,40.5,46.4,67,03,26,22,0,0,0,0,5,0,0,551,0,3.58,21,1969-11-05,12,9,2,1,0
1969,DEC,38.4,28.4,33.4,60,11,14,25,0,0,5,0,24,0,0,974,0,7.07,54,1969-12-26,16,10,4,4,0
1969,ANNUAL,62.3,47.5,54.86,97,,11,,0,16,17,0,90,3,0,4845,1234,48.54,,3.32,120,84,28,13,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1970,JAN,31.5,18.7,25.1,51,29,3,09,0,0,17,0,30,0,0,1227,0,0.66,16,1970-01-20,9,3,0,0,0
1970,FEB,40.7,25.3,33.0,57,22,9,26,0,0,5,0,21,0,0,890,0,4.52,63,1970-02-10,7,6,2,1,0
1970,MAR,45.3,32.0,38.7,56,25,20,10,0,0,0,0,14,0,0,809,0,4.18,07,1970-03-29,12,9,2,1,0
1970,APR,60.8,43.4,52.1,82,26,31,11,0,0,0,0,1,0,0,387,8,3.48,93,1970-04-02,7,4,2,1,0
1970,MAY,73.4,54.6,64.0,93,10,38,07,0,2,0,0,0,0,0,109,86,3.34,93,1970-05-26,15,8,3,0,0
1970,JUN,78.8,62.9,70.8,91,11,57,28,0,1,0,0,0,0,0,6,190,2.27,65,1970-06-18,11,7,1,0,0
1970,JUL,84.7,69.5,77.1,94,28,65,06,0,4,0,0,0,0,0,0,385,2.19,06,1970-07-10,8,5,1,1,0
1970,AUG,86.3,68.9,77.6,94,15,62,25,0,8,0,0,0,1,0,0,398,2.47,95,1970-08-23,10,2,1,1,0
1970,SEP,79.0,62.6,70.8,94,22,47,30,0,7,0,0,0,1,0,27,207,1.74,81,1970-09-27,6,4,1,0,0
1970,OCT,66.0,51.8,58.9,80,03,36,17,0,0,0,0,0,0,0,210,30,2.48,10,1970-10-15,6,5,2,1,0
1970,NOV,54.2,42.8,48.5,67,03,21,24,0,0,0,0,4,0,0,490,0,5.14,66,1970-11-13,12,10,5,1,0
1970,DEC,39.4,29.4,34.4,66,02,17,08,0,0,7,0,21,0,0,940,0,2.82,74,1970-12-12,12,7,2,0,0
1970,ANNUAL,61.8,46.9,54.36,94,,3,,0,22,29,0,91,2,0,5095,1304,35.29,,2.63,115,70,22,7,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1971,JAN,33.1,20.8,26.9,46,23,4,19,0,0,13,0,29,0,0,1173,0,2.67,99,1971-01-04,9,6,2,0,0
1971,FEB,40.4,29.8,35.1,66,27,6,02,0,0,5,0,12,0,0,830,0,5.33,11,1971-02-07,11,8,5,2,0
1971,MAR,46.8,33.4,40.1,69,16,26,10,0,0,0,0,12,0,0,764,0,3.80,05,1971-03-07,8,6,4,1,0
1971,APR,59.9,41.6,50.7,76,21,33,08,0,0,0,0,0,0,0,419,0,2.95,44,1971-04-06,9,5,2,1,0
1971,MAY,70.0,52.7,61.3,85,18,45,04,0,0,0,0,0,0,0,135,29,4.24,66,1971-05-13,10,6,3,1,0
1971,JUN,82.9,65.5,74.2,93,08,55,02,0,5,0,0,0,0,0,9,290,2.31,97,1971-06-13,7,5,2,0,0
1971,JUL,85.8,69.8,77.8,96,08,64,21,0,6,0,0,0,3,0,0,404,7.20,00,1971-07-30,9,8,5,2,0
1971,AUG,84.2,67.6,75.9,92,09,55,24,0,5,0,0,0,3,0,0,347,9.37,16,1971-08-27,7,6,4,3,0
1971,SEP,77.3,65.8,71.5,91,09,49,25,0,2,0,0,0,0,0,14,218,7.36,76,1971-09-14,11,5,5,2,0
1971,OCT,69.1,56.2,62.7,78,29,45,08,0,0,0,0,0,0,0,106,40,4.14,16,1971-10-10,7,4,2,2,0
1971,NOV,50.8,39.4,45.1,75,02,26,24,0,0,0,0,5,0,0,596,7,5.64,55,1971-11-29,11,9,4,2,0
1971,DEC,47.1,34.5,40.8,63,16,20,19,0,0,0,0,12,0,0,743,0,1.76,60,1971-12-06,11,3,2,0,0
1971,ANNUAL,62.4,48.2,55.29,96,,4,,0,18,18,0,70,6,0,4789,1335,56.77,,4.16,110,71,40,16,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1972,JAN,42.1,28.0,35.0,62,14,5,16,0,0,8,0,18,0,0,920,0,2.41,64,1972-01-02,13,7,1,0,0
1972,FEB,38.9,23.9,31.4,62,29,9,23,0,0,7,0,23,0,0,965,0,5.90,64,1972-02-19,12,7,3,3,0
1972,MAR,47.7,31.8,39.7,73,01,17,04,0,0,2,0,16,0,0,775,0,4.55,20,1972-03-17,13,9,4,1,0
1972,APR,59.0,41.2,50.1,86,19,26,08,0,0,0,0,4,0,0,445,5,3.92,97,1972-04-13,10,8,4,0,0
1972,MAY,72.4,54.1,63.3,86,24,45,10,0,0,0,0,0,0,0,94,47,8.39,03,1972-05-20,15,10,7,4,0
1972,JUN,75.0,60.7,67.8,86,04,46,11,0,0,0,0,0,0,0,26,118,9.30,37,1972-06-18,18,14,7,3,0
1972,JUL,85.1,69.2,77.1,94,23,56,06,0,11,0,0,0,7,0,2,384,4.54,16,1972-07-13,8,7,2,1,0
1972,AUG,84.4,66.8,75.6,94,24,57,11,0,3,0,0,0,0,0,0,338,1.92,95,1972-08-26,6,2,2,0,0
1972,SEP,77.9,61.1,69.5,92,17,50,23,0,1,0,0,0,0,0,25,169,1.33,27,1972-09-13,8,5,0,0,0
1972,OCT,61.1,45.8,53.5,74,24,32,20,0,0,0,0,1,0,0,355,3,6.27,09,1972-10-07,9,6,3,1,0
1972,NOV,50.2,38.5,44.3,68,03,21,23,0,0,1,0,7,0,0,611,0,12.41,60,1972-11-08,14,10,7,2,0
1972,DEC,43.5,33.5,38.5,61,06,19,18,0,0,1,0,9,0,0,812,0,6.09,19,1972-12-22,19,12,4,2,0
1972,ANNUAL,61.5,46.3,53.91,94,,5,,0,15,19,0,78,7,0,5030,1064,67.03,,5.60,145,97,44,17,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1973,JAN,42.1,28.8,35.5,66,18,10,09,0,0,7,0,17,0,0,907,0,4.53,49,1973-01-27,9,6,5,1,0
1973,FEB,40.1,24.8,32.5,58,02,7,17,0,0,5,0,21,0,0,903,0,4.55,98,1973-02-02,8,6,2,1,0
1973,MAR,53.7,39.0,46.4,66,16,30,21,0,0,0,0,4,0,0,572,0,3.60,35,1973-03-26,15,7,2,1,0
