Monthly Climate Data Summaries ( por - por )

Station:,EVANSVILLE REGIONAL AP,State:,IN,ID:,93817
Latitude:,38.0441 degreeN,Longitude:,87.5205 degreeW,Elevation:,400.0 feet
Station period of record:,maxt: 08/01/1896-10/22/2019; mint: 08/01/1896-10/22/2019; avgt: 08/01/1896-10/22/2019; hdd: 08/01/1896-10/22/2019; cdd: 08/01/1896-10/22/2019; pcpn: 08/01/1896-10/22/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1895,JAN,M,M,M,M,M,M,M,31,M,M,31,M,M,M,M,M,M,M,M,M,M,M,M,31
1906,OCT,66.9,49.0,58.0,82,23,31,31,0,0,0,0,1,0,0,234,22,1.88,63,1906-10-18,7,6,1,0,0
1906,NOV,54.8,37.8,46.3,69,06,28,14,0,0,0,0,8,0,0,555,0,4.73,24,1906-11-17,8,5,3,1,0
1906,DEC,45.1,32.6,38.9,68,05,16,23,0,0,5,0,16,0,0,807,0,5.72,35,1906-12-15,15,9,4,3,0
1906,ANNUAL,65.4,48.8,57.09,94,,0,,0,28,21,0,82,5,1,4432,1631,44.25,,2.24,120,78,30,11,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1907,JAN,48.3,32.1,40.2,68,19,5,26,0,0,4,0,14,0,0,761,0,8.70,01,1907-01-03,17,12,4,3,0
1907,FEB,43.1,28.4,35.7,67,13,9,06,0,0,7,0,19,0,0,813,0,0.82,43,1907-02-23,8,3,0,0,0
1907,MAR,61.7,45.4,53.6,82,25,29,06,0,0,0,0,1,0,0,382,36,3.54,73,1907-03-13,8,6,1,1,0
1907,APR,55.8,39.7,47.8,80,29,26,01,0,0,0,0,5,0,0,514,5,2.43,68,1907-04-15,12,7,2,0,0
1907,MAY,69.0,52.0,60.5,86,23,38,04,0,0,0,0,0,0,0,173,43,5.59,88,1907-05-31,14,12,3,1,0
1907,JUN,81.1,62.9,72.0,89,22,51,03,0,0,0,0,0,0,0,10,227,2.59,62,1907-06-13,9,8,2,0,0
1907,JUL,89.1,68.5,78.8,98,25,56,03,0,16,0,0,0,4,0,0,436,4.66,31,1907-07-11,11,7,4,1,0
1907,AUG,85.0,67.1,76.1,94,30,58,04,0,7,0,0,0,0,0,0,352,5.95,92,1907-08-17,10,9,2,2,0
1907,SEP,78.9,60.5,69.7,91,01,45,26,0,1,0,0,0,1,0,39,189,2.76,96,1907-09-09,7,6,2,0,0
1907,OCT,67.0,46.5,56.8,81,03,34,28,0,0,0,0,0,0,0,267,21,2.05,71,1907-10-03,5,3,3,0,0
1907,NOV,52.9,37.3,45.1,66,05,27,12,0,0,0,0,8,0,0,589,0,3.88,40,1907-11-01,8,3,2,1,0
1907,DEC,45.3,32.9,39.1,62,29,22,05,0,0,1,0,16,0,0,796,0,3.70,52,1907-12-22,11,7,2,1,0
1907,ANNUAL,64.9,47.9,56.42,98,,5,,0,24,12,0,63,5,0,4344,1309,46.67,,2.40,120,83,27,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1908,JAN,42.1,28.4,35.2,54,20,15,29,0,0,4,0,22,0,0,916,0,1.80,64,1908-01-31,9,3,2,0,0
1908,FEB,42.0,29.6,35.8,63,14,8,02,0,0,2,0,20,0,0,840,0,6.26,07,1908-02-14,16,8,5,2,0
1908,MAR,59.0,43.2,51.1,78,18,32,20,0,0,0,0,3,0,0,426,5,3.76,80,1908-03-31,13,9,4,0,0
1908,APR,65.8,48.1,57.0,82,20,30,03,0,0,0,0,1,0,0,255,19,4.83,01,1908-04-08,16,9,4,1,0
1908,MAY,76.0,58.5,67.2,91,24,42,02,0,1,0,0,0,0,0,90,167,6.51,83,1908-05-22,11,5,3,2,0
1908,JUN,84.2,65.3,74.7,97,23,52,16,0,4,0,0,0,4,0,4,304,0.66,25,1908-06-04,8,2,0,0,0
1908,JUL,88.5,69.3,78.9,95,17,60,08,0,15,0,0,0,2,0,0,437,1.97,60,1908-07-26,10,6,1,0,0
1908,AUG,87.3,68.8,78.0,94,02,61,10,0,11,0,0,0,2,0,0,412,4.58,77,1908-08-10,7,2,2,1,0
1908,SEP,85.4,62.5,74.0,98,18,42,29,0,10,0,0,0,0,0,33,310,1.23,10,1908-09-28,2,2,1,1,0
1908,OCT,69.1,47.8,58.4,84,20,34,31,0,0,0,0,0,0,0,233,35,0.28,28,1908-10-06,1,1,0,0,0
1908,NOV,58.0,40.7,49.4,73,25,25,15,0,0,0,0,7,0,0,461,0,2.31,62,1908-11-24,9,6,2,0,0
1908,DEC,47.2,32.5,39.8,66,17,17,02,0,0,2,0,16,0,0,772,0,1.52,39,1908-12-30,6,4,0,0,0
1908,ANNUAL,67.1,49.6,58.36,98,,8,,0,41,8,0,69,8,0,4030,1689,35.71,,3.77,108,57,24,7,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1909,JAN,42.6,28.9,35.7,70,23,2,31,0,0,9,0,19,0,0,900,0,2.84,69,1909-01-25,14,10,1,0,0
1909,FEB,49.8,33.0,41.4,64,23,12,01,0,0,2,0,11,0,0,653,0,7.04,72,1909-02-14,12,10,4,3,0
1909,MAR,52.8,37.1,45.0,65,19,23,17,0,0,0,0,5,0,0,612,0,3.58,92,1909-03-08,10,5,2,1,0
1909,APR,64.9,46.0,55.4,80,29,29,10,0,0,0,0,2,0,0,305,24,5.21,01,1909-04-19,10,9,3,1,0
1909,MAY,72.7,55.6,64.2,87,29,37,02,0,0,0,0,0,0,0,103,85,2.47,86,1909-05-09,14,7,1,0,0
1909,JUN,85.0,67.4,76.2,94,28,58,19,0,8,0,0,0,1,0,0,345,3.21,97,1909-06-21,15,5,2,0,0
1909,JUL,84.7,67.9,76.3,95,02,59,04,0,7,0,0,0,1,0,0,358,5.73,96,1909-07-11,8,8,4,2,0
1909,AUG,90.2,70.3,80.2,99,28,58,30,0,17,0,0,0,6,0,0,480,0.41,23,1909-08-16,5,2,0,0,0
1909,SEP,78.9,59.4,69.2,90,12,42,27,0,1,0,0,0,0,0,48,181,2.30,43,1909-09-09,9,4,1,1,0
1909,OCT,66.8,46.7,56.8,89,03,32,13,0,0,0,0,1,0,0,273,27,2.04,81,1909-10-20,9,4,1,0,0
1909,NOV,64.2,46.8,55.5,77,07,26,18,0,0,0,0,3,0,0,286,8,2.86,70,1909-11-22,8,6,3,0,0
1909,DEC,36.1,22.3,29.2,69,04,1,30,0,0,12,0,25,0,0,1102,0,3.48,13,1909-12-11,11,10,2,1,0
1909,ANNUAL,65.8,48.5,57.14,99,,1,,0,33,23,0,66,8,0,4282,1508,41.17,,2.01,125,80,24,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1910,JAN,41.1,26.6,33.9,60,26,1,07,0,0,5,0,20,0,0,957,0,2.59,86,1910-01-05,11,6,2,0,0
1910,FEB,40.5,24.3,32.4,58,15,1,18,0,0,7,0,22,0,0,904,0,2.99,90,1910-02-17,13,7,2,0,0
1910,MAR,67.0,47.4,57.2,86,24,24,15,0,0,0,0,1,0,0,286,52,0.01,01,1910-03-20,1,0,0,0,0
1910,APR,65.6,47.5,56.5,81,30,30,24,0,0,0,0,2,0,0,277,31,4.29,76,1910-04-15,16,11,3,0,0
1910,MAY,70.7,54.0,62.4,83,29,42,14,0,0,0,0,0,0,0,124,52,2.63,63,1910-05-07,14,7,2,0,0
1910,JUN,82.8,63.0,72.9,95,24,45,03,0,13,0,0,0,0,0,24,268,3.12,67,1910-06-10,6,4,2,1,0
1910,JUL,85.7,69.8,77.8,92,27,61,20,0,6,0,0,0,0,0,0,404,10.32,51,1910-07-25,18,13,8,4,0
1910,AUG,85.4,66.5,75.9,93,18,54,27,0,8,0,0,0,0,0,0,346,0.96,37,1910-08-07,7,3,0,0,0
1910,SEP,81.6,62.9,72.2,91,12,52,28,0,3,0,0,0,0,0,6,232,3.39,90,1910-09-04,10,4,3,1,0
1910,OCT,71.6,51.4,61.5,90,01,29,29,0,1,0,0,1,0,0,190,87,11.19,50,1910-10-05,6,5,3,2,0
1910,NOV,51.1,33.5,42.3,68,27,24,30,0,0,0,0,15,0,0,671,0,1.13,01,1910-11-27,5,1,1,1,0
1910,DEC,39.6,25.4,32.5,57,28,15,24,0,0,5,0,27,0,0,1002,0,2.94,44,1910-12-29,6,5,1,1,0
1910,ANNUAL,65.4,47.8,56.61,95,,1,,0,31,17,0,88,0,0,4441,1472,45.56,,6.50,113,66,27,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1911,JAN,46.4,31.2,38.8,65,11,3,04,0,0,4,0,18,0,0,802,0,1.61,52,1911-01-27,10,4,1,0,0
1911,FEB,49.2,33.4,41.3,74,16,19,21,0,0,2,0,16,0,0,654,0,1.84,70,1911-02-05,9,4,2,0,0
1911,MAR,57.6,35.9,46.7,82,11,19,16,0,0,0,0,8,0,0,561,0,1.26,49,1911-03-26,8,5,0,0,0
1911,APR,63.1,46.9,55.0,79,06,34,02,0,0,0,0,0,0,0,291,0,9.39,33,1911-04-13,14,12,4,4,0
1911,MAY,82.0,61.5,71.7,98,28,41,02,0,9,0,0,0,0,0,70,287,1.30,41,1911-05-30,10,5,0,0,0
1911,JUN,88.4,68.3,78.3,99,04,61,02,0,12,0,0,0,1,0,0,408,4.30,08,1911-06-05,10,8,4,1,0
1911,JUL,87.7,69.4,78.5,101,03,56,26,0,13,0,0,0,8,0,0,427,0.86,32,1911-07-21,7,4,0,0,0
1911,AUG,86.0,68.3,77.1,99,10,54,30,0,9,0,0,0,2,0,0,383,4.92,39,1911-08-17,8,8,5,1,0
1911,SEP,84.3,66.5,75.4,92,18,57,22,0,6,0,0,0,0,0,0,320,3.25,41,1911-09-15,10,8,2,1,0
1911,OCT,68.2,51.0,59.6,88,06,38,24,0,0,0,0,0,0,0,217,56,1.64,91,1911-10-01,11,3,1,0,0
1911,NOV,49.0,32.7,40.9,75,11,17,13,0,0,3,0,15,0,0,715,0,3.66,81,1911-11-11,10,6,4,0,0
1911,DEC,47.1,35.1,41.1,63,10,18,28,0,0,1,0,11,0,0,733,0,3.33,05,1911-12-30,13,6,2,1,0
1911,ANNUAL,67.5,50.1,58.82,101,,3,,0,49,10,0,68,11,0,4043,1881,37.36,,2.33,120,73,25,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1912,JAN,31.2,16.4,23.8,52,23,-12,07,0,0,14,0,28,0,6,1270,0,3.87,22,1912-01-28,9,6,3,2,0
1912,FEB,36.4,21.9,29.1,56,18,-6,04,0,0,11,0,24,0,1,1036,0,2.56,94,1912-02-20,9,5,2,0,0
1912,MAR,47.1,32.3,39.7,75,19,19,10,0,0,6,0,18,0,0,775,0,5.53,94,1912-03-21,18,13,5,0,0
1912,APR,66.5,49.9,58.2,81,15,37,19,0,0,0,0,0,0,0,210,15,7.02,29,1912-04-26,15,13,7,1,0
1912,MAY,76.7,59.3,68.0,86,27,44,13,0,0,0,0,0,0,0,53,152,3.84,15,1912-05-11,12,7,3,1,0
1912,JUN,79.6,62.5,71.0,87,13,51,08,0,0,0,0,0,0,0,6,196,3.36,42,1912-06-16,9,7,1,1,0
1912,JUL,86.3,70.4,78.3,94,24,64,27,0,5,0,0,0,5,0,0,419,5.30,65,1912-07-04,16,7,3,3,0
1912,AUG,83.5,67.1,75.3,92,31,53,04,0,6,0,0,0,3,0,4,332,4.00,08,1912-08-20,13,8,3,1,0
1912,SEP,81.0,62.5,71.7,95,10,45,30,0,11,0,0,0,4,0,52,263,2.64,51,1912-09-25,5,5,1,1,0
1912,OCT,70.8,50.6,60.7,87,09,37,24,0,0,0,0,0,0,0,180,55,2.59,93,1912-10-18,8,5,2,0,0
1912,NOV,54.8,38.4,46.6,73,11,25,28,0,0,0,0,7,0,0,544,0,0.25,15,1912-11-12,3,1,0,0,0
1912,DEC,45.6,30.3,37.9,63,05,15,12,0,0,2,0,20,0,0,831,0,1.69,60,1912-12-29,9,5,1,0,0
1912,ANNUAL,63.4,46.9,55.11,95,,-12,,0,22,33,0,97,12,7,4961,1432,42.65,,1.65,126,82,31,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1913,JAN,47.4,31.4,39.4,61,06,14,31,0,0,2,0,19,0,0,786,0,10.27,94,1913-01-11,17,12,8,4,0
1913,FEB,41.2,26.3,33.8,67,18,9,01,0,0,8,0,19,0,0,869,0,2.15,62,1913-02-26,9,5,2,0,0
1913,MAR,53.6,35.3,44.4,75,23,10,02,0,0,4,0,15,0,0,632,1,8.71,01,1913-03-25,12,10,5,2,0
1913,APR,63.6,47.8,55.7,83,18,40,14,0,0,0,0,0,0,0,290,18,3.19,02,1913-04-03,9,6,2,1,0
1913,MAY,77.4,57.7,67.5,94,30,42,11,0,2,0,0,0,0,0,51,137,0.59,17,1913-05-26,6,4,0,0,0
1913,JUN,89.0,67.2,78.1,100,29,48,09,0,15,0,0,0,5,0,15,417,1.55,74,1913-06-07,7,3,2,0,0
1913,JUL,91.0,71.9,81.5,102,18,62,25,0,21,0,0,0,11,0,0,519,1.35,62,1913-07-24,6,4,1,0,0
1913,AUG,90.7,70.8,80.8,100,06,61,23,0,21,0,0,0,7,0,0,496,1.74,07,1913-08-21,7,3,1,1,0
1913,SEP,79.1,61.7,70.4,99,03,43,22,0,7,0,0,0,2,0,51,221,4.31,88,1913-09-18,10,8,5,0,0
1913,OCT,65.9,49.2,57.6,87,07,30,31,0,0,0,0,2,0,0,281,57,2.69,69,1913-10-22,12,8,2,0,0
1913,NOV,59.4,44.7,52.0,75,20,26,11,0,0,0,0,4,0,0,386,5,4.87,48,1913-11-14,14,8,4,1,0
1913,DEC,46.1,34.6,40.4,63,01,22,09,0,0,3,0,14,0,0,754,0,1.62,74,1913-12-06,7,5,1,0,0
1913,ANNUAL,67.2,50.0,58.60,102,,9,,0,66,17,0,73,25,0,4115,1871,43.04,,4.01,116,76,33,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1914,JAN,46.4,32.8,39.6,68,29,17,13,0,0,0,0,17,0,0,779,0,1.92,06,1914-01-30,6,4,1,1,0
1914,FEB,37.8,22.0,29.9,58,22,6,24,0,0,10,0,24,0,0,977,0,4.56,49,1914-02-18,12,10,2,1,0
1914,MAR,49.3,34.7,42.0,71,15,10,02,0,0,2,0,17,0,0,706,0,2.12,77,1914-03-10,13,5,1,0,0
1914,APR,63.8,47.1,55.5,81,27,27,09,0,0,0,0,2,0,0,322,43,2.83,26,1914-04-14,11,7,1,1,0
1914,MAY,78.3,57.5,67.9,93,31,42,01,0,5,0,0,0,0,0,79,177,1.03,62,1914-05-05,4,4,1,0,0
1914,JUN,90.3,69.6,80.0,100,24,57,16,0,18,0,0,0,7,0,0,456,3.99,56,1914-06-25,8,6,3,1,0
1914,JUL,92.6,71.7,82.2,102,12,60,19,0,21,0,0,0,11,0,0,541,1.41,90,1914-07-17,4,3,1,0,0
1914,AUG,86.7,69.5,78.1,96,06,63,29,0,11,0,0,0,1,0,0,411,3.59,87,1914-08-25,11,9,3,0,0
1914,SEP,78.8,60.3,69.6,89,21,49,27,0,0,0,0,0,0,0,24,170,5.06,49,1914-09-07,7,6,5,2,0
1914,OCT,69.0,52.6,60.8,84,06,30,27,0,0,0,0,1,0,0,183,60,2.75,81,1914-10-09,8,5,3,0,0
1914,NOV,58.9,39.5,49.2,78,07,12,20,0,0,1,0,7,0,0,467,3,0.65,39,1914-11-29,4,3,0,0,0
1914,DEC,36.5,25.6,31.1,64,02,3,15,0,0,11,0,22,0,0,1041,0,3.62,70,1914-12-19,16,8,4,0,0
1914,ANNUAL,65.9,48.7,57.30,102,,3,,0,55,24,0,90,19,0,4578,1861,33.53,,2.49,104,70,25,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1915,JAN,38.6,24.4,31.5,56,16,4,24,0,0,10,0,25,0,0,1031,0,6.65,08,1915-01-31,11,9,5,2,0
1915,FEB,47.3,35.1,41.2,64,13,20,08,0,0,1,0,11,0,0,659,0,1.24,51,1915-02-01,7,3,1,0,0
1915,MAR,45.4,32.6,39.0,56,25,25,01,0,0,0,0,16,0,0,798,0,1.08,66,1915-03-04,7,3,1,0,0
1915,APR,72.5,51.3,61.9,89,25,30,03,0,0,0,0,2,0,0,176,90,0.40,32,1915-04-10,4,1,0,0,0
1915,MAY,73.9,56.5,65.2,89,14,45,10,0,0,0,0,0,0,0,78,90,7.96,07,1915-05-23,20,11,5,3,0
1915,JUN,81.8,64.6,73.2,91,06,52,08,0,1,0,0,0,0,0,4,257,3.69,50,1915-06-21,12,9,3,1,0
1915,JUL,85.8,68.1,77.0,96,31,57,05,0,11,0,0,0,2,0,0,380,2.92,84,1915-07-12,12,7,2,0,0
1915,AUG,79.2,63.9,71.5,91,01,48,31,0,3,0,0,0,0,0,12,223,7.83,69,1915-08-20,15,11,4,2,0
1915,SEP,82.2,63.3,72.7,94,09,46,22,0,7,0,0,0,0,0,40,279,2.98,05,1915-09-30,7,5,3,1,0
1915,OCT,71.2,52.5,61.9,83,03,40,09,0,0,0,0,0,0,0,117,26,1.33,55,1915-10-18,4,3,1,0,0
1915,NOV,59.2,41.7,50.4,78,07,24,30,0,0,0,0,5,0,0,440,9,3.40,61,1915-11-18,8,6,2,1,0
1915,DEC,43.2,30.4,36.8,60,16,20,28,0,0,1,0,21,0,0,866,0,6.97,65,1915-12-16,13,8,6,1,0
1915,ANNUAL,65.1,48.7,56.91,96,,4,,0,22,12,0,80,2,0,4221,1354,46.45,,2.69,120,76,33,11,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1916,JAN,47.5,29.8,38.7,69,12,3,17,0,0,5,0,15,0,0,807,0,8.73,73,1916-01-29,15,11,6,3,0
1916,FEB,42.0,26.6,34.3,64,22,13,14,0,0,7,0,22,0,0,882,0,1.64,52,1916-02-12,8,4,1,0,0
1916,MAR,53.4,33.9,43.6,75,24,14,04,0,0,2,0,15,0,0,654,0,2.56,84,1916-03-25,11,6,3,0,0
1916,APR,62.8,46.1,54.5,80,19,30,09,0,0,0,0,2,0,0,322,12,1.99,08,1916-04-20,12,5,1,1,0
1916,MAY,78.2,58.6,68.4,90,27,47,02,0,3,0,0,0,0,0,52,165,3.72,70,1916-05-16,13,9,3,0,0
1916,JUN,80.8,63.0,71.9,96,30,58,10,0,2,0,0,0,0,0,0,215,4.58,18,1916-06-06,12,11,3,1,0
1916,JUL,91.9,72.2,82.1,100,27,66,05,0,19,0,0,0,6,0,0,539,5.46,61,1916-07-20,5,4,3,3,0
1916,AUG,88.0,70.1,79.0,99,19,57,29,0,15,0,0,0,11,0,0,445,4.31,09,1916-08-20,10,9,4,2,0
1916,SEP,79.5,59.4,69.5,92,06,41,30,0,3,0,0,0,0,0,57,197,2.57,08,1916-09-01,4,4,1,1,0
1916,OCT,71.4,48.5,59.9,91,07,35,22,0,1,0,0,0,0,0,201,49,2.05,87,1916-10-18,8,5,2,0,0
1916,NOV,59.1,39.9,49.5,78,06,18,14,0,0,1,0,8,0,0,466,7,1.11,59,1916-11-09,5,2,1,0,0
1916,DEC,43.6,26.9,35.3,72,07,2,15,0,0,7,0,22,0,0,914,0,4.66,38,1916-12-26,13,8,3,2,0
1916,ANNUAL,66.6,48.0,57.30,100,,2,,0,43,22,0,84,17,0,4355,1629,43.38,,2.61,116,78,31,13,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1917,JAN,44.5,28.1,36.3,65,31,7,14,0,0,6,0,18,0,0,881,0,4.93,64,1917-01-04,14,9,2,1,0
1917,FEB,42.4,22.6,32.5,72,26,-5,02,0,0,7,0,21,0,1,900,0,1.13,42,1917-02-28,8,3,0,0,0
1917,MAR,55.9,38.5,47.2,76,31,18,05,0,0,2,0,8,0,0,548,3,3.03,51,1917-03-12,14,10,1,0,0
1917,APR,65.9,45.9,55.9,84,24,30,09,0,0,0,0,2,0,0,296,30,5.12,54,1917-04-01,11,6,4,2,0
1917,MAY,70.0,50.8,60.4,85,19,40,05,0,0,0,0,0,0,0,195,62,3.68,40,1917-05-27,13,6,3,1,0
1917,JUN,83.1,63.7,73.4,98,26,46,16,0,6,0,0,0,0,0,20,280,4.20,64,1917-06-09,9,6,2,2,0
1917,JUL,87.2,69.1,78.2,94,31,63,04,0,11,0,0,0,3,0,0,415,2.26,11,1917-07-27,8,4,2,1,0
1917,AUG,86.4,66.9,76.6,97,05,57,25,0,10,0,0,0,1,0,1,369,1.92,17,1917-08-22,6,3,1,1,0
1917,SEP,80.8,60.0,70.4,92,01,44,11,0,4,0,0,0,0,0,27,198,3.35,73,1917-09-06,6,4,2,2,0
1917,OCT,61.0,42.0,51.5,85,17,29,30,0,0,0,0,2,0,0,423,14,3.05,30,1917-10-18,7,4,2,2,0
1917,NOV,54.9,38.8,46.9,72,06,26,25,0,0,0,0,5,0,0,538,0,2.19,77,1917-11-27,5,5,2,0,0
1917,DEC,34.4,18.9,26.6,68,02,-5,09,0,0,14,0,21,0,3,1180,0,2.12,75,1917-12-08,11,7,1,0,0
1917,ANNUAL,64.0,45.6,54.77,98,,-5,,0,31,29,0,77,4,4,5009,1371,36.98,,2.54,112,67,22,12,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1918,JAN,27.5,11.4,19.4,49,26,-16,12,0,0,23,0,30,0,4,1407,0,5.00,87,1918-01-14,16,9,3,1,0
1918,FEB,46.8,27.8,37.3,75,28,1,04,0,0,6,0,18,0,0,770,0,0.38,12,1918-02-12,5,2,0,0,0
1918,MAR,63.1,41.2,52.2,78,22,24,10,0,0,0,0,5,0,0,395,7,0.95,60,1918-03-04,5,2,1,0,0
1918,APR,61.4,44.7,53.1,80,16,28,10,0,0,0,0,2,0,0,357,7,5.26,14,1918-04-02,16,10,5,2,0
1918,MAY,81.8,62.0,71.9,93,30,38,01,0,7,0,0,0,0,0,37,258,5.75,12,1918-05-11,7,5,2,2,0
1918,JUN,86.0,65.8,75.9,101,16,53,23,0,7,0,0,0,1,0,0,336,2.05,96,1918-06-28,9,4,1,0,0
1918,JUL,86.1,67.2,76.7,96,23,56,31,0,12,0,0,0,1,0,0,369,1.45,76,1918-07-29,8,2,1,0,0
1918,AUG,92.0,72.9,82.5,104,05,62,01,0,21,0,0,0,10,0,0,548,3.03,51,1918-08-25,9,5,2,1,0
1918,SEP,72.8,54.2,63.5,83,09,42,27,0,0,0,0,0,0,0,101,62,3.33,15,1918-09-04,11,5,2,1,0
1918,OCT,71.5,53.2,62.4,85,05,41,31,0,0,0,0,0,0,0,115,41,2.49,76,1918-10-19,9,6,1,0,0
1918,NOV,54.4,40.2,47.3,72,06,28,25,0,0,0,0,4,0,0,524,0,0.98,32,1918-11-28,7,4,0,0,0
1918,DEC,51.3,37.8,44.5,70,13,22,29,0,0,3,0,9,0,0,625,0,5.83,14,1918-12-13,14,9,5,1,0
1918,ANNUAL,66.4,48.3,57.34,104,,-16,,0,47,32,0,68,12,4,4331,1628,36.50,,3.12,116,63,23,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1919,JAN,46.1,30.9,38.5,62,22,5,04,0,0,4,0,15,0,0,812,0,1.14,43,1919-01-23,10,3,0,0,0
1919,FEB,45.9,29.5,37.7,62,13,18,26,0,0,1,0,19,0,0,755,0,1.30,56,1919-02-20,7,3,1,0,0
1919,MAR,56.8,38.6,47.7,76,25,18,01,0,0,0,0,6,0,0,530,0,5.05,71,1919-03-16,9,8,3,1,0
1919,APR,67.1,48.2,57.7,83,23,27,01,0,0,0,0,1,0,0,250,35,3.71,90,1919-04-29,13,7,5,0,0
1919,MAY,71.8,55.9,63.8,91,29,44,21,0,1,0,0,0,0,0,114,86,4.74,00,1919-05-09,16,9,4,1,0
1919,JUN,87.8,68.6,78.2,94,16,61,06,0,9,0,0,0,1,0,0,406,6.75,50,1919-06-23,13,10,4,2,0
1919,JUL,92.3,71.9,82.1,99,30,61,16,0,22,0,0,0,6,0,0,537,1.32,77,1919-07-05,3,3,1,0,0
1919,AUG,87.0,67.4,77.2,98,06,59,31,0,8,0,0,0,2,0,0,384,2.49,43,1919-08-01,11,5,1,1,0
1919,SEP,85.5,63.5,74.5,99,30,50,26,0,10,0,0,0,1,0,2,296,3.59,96,1919-09-21,6,4,2,2,0
1919,OCT,72.2,56.2,64.2,93,01,42,18,0,2,0,0,0,0,0,125,106,8.40,60,1919-10-09,14,11,8,4,0
1919,NOV,54.5,38.1,46.3,71,09,23,13,0,0,0,0,8,0,0,557,0,3.73,91,1919-11-01,8,6,4,0,0
1919,DEC,39.3,24.8,32.1,59,31,6,10,0,0,5,0,27,0,0,1013,0,1.86,11,1919-12-06,7,4,1,1,0
1919,ANNUAL,67.3,49.6,58.43,99,,5,,0,52,10,0,76,10,0,4158,1850,44.08,,2.71,117,73,34,12,0

