Monthly Climate Data Summaries ( por - por )

Station:,SALEM AP (MCNARY FIELD),State:,OR,ID:,24232
Latitude:,44.905 degreeN,Longitude:,123.0011 degreeW,Elevation:,205.0 feet
Station period of record:,maxt: 01/01/1893-10/23/2019; mint: 01/01/1893-10/23/2019; avgt: 01/01/1893-10/23/2019; hdd: 01/01/1893-10/23/2019; cdd: 01/01/1893-10/23/2019; pcpn: 01/01/1893-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1934,MAY,71.8,44.7,58.3,86,22,34,20,0,0,0,0,0,0,0,202,1,1.35,27,1934-05-20,13,5,0,0,0
1934,JUN,78.0,46.6,62.3,92,11,37,16,0,3,0,0,0,0,0,96,24,0.34,17,1934-06-26,5,1,0,0,0
1934,JUL,80.6,48.4,64.5,92,01,40,22,0,1,0,0,0,0,0,41,32,0.30,09,1934-07-22,5,0,0,0,0
1934,AUG,84.1,49.1,66.6,98,22,43,10,0,6,0,0,0,0,0,16,73,0.27,21,1934-08-03,3,1,0,0,0
1934,SEP,76.8,43.1,60.0,101,02,26,25,0,2,0,0,3,0,0,167,25,0.43,16,1934-09-23,7,2,0,0,0
1934,OCT,67.9,43.0,55.5,90,10,30,17,0,1,0,0,5,0,0,293,6,3.64,40,1934-10-21,10,7,2,1,0
1934,NOV,55.3,44.2,49.5,68,05,36,27,1,0,0,1,0,0,0,426,0,9.49,10,1934-11-03,25,22,6,1,0
1934,DEC,48.8,35.7,42.3,56,16,23,09,0,0,0,0,6,0,0,699,0,9.38,30,1934-12-29,23,17,7,2,0
1934,ANNUAL,67.3,42.6,54.94,101,,23,,1,13,0,1,30,0,0,3719,161,39.41,,2.30,143,89,25,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1935,JAN,47.7,32.8,40.7,64,24,16,20,1,0,1,2,13,0,0,675,0,4.39,78,1935-01-07,17,13,4,0,0
1935,FEB,52.0,34.4,43.1,58,01,24,10,0,0,0,1,10,0,0,584,0,4.00,19,1935-02-13,13,12,2,1,0
1935,MAR,51.5,M,M,61,14,M,M,0,0,0,5,9,0,0,573,0,6.20,83,1935-03-25,24,15,2,1,0
1935,APR,61.4,M,M,77,29,M,M,0,0,0,5,4,0,0,386,0,1.87,52,1935-04-23,11,5,1,0,0
1935,MAY,69.4,39.1,54.2,82,20,32,23,0,0,0,2,1,0,0,303,0,0.41,13,1935-05-17,4,2,0,0,0
1935,JUN,77.9,46.0,62.0,95,07,34,02,0,3,0,0,0,0,0,114,30,0.36,17,1935-06-30,9,1,0,0,0
1935,JUL,83.1,48.6,65.8,107,14,37,04,0,7,0,0,0,0,0,71,104,0.39,19,1935-07-08,5,1,0,0,0
1935,AUG,84.3,47.5,65.8,102,13,35,16,0,6,0,0,0,0,0,61,95,0.53,31,1935-08-01,3,2,0,0,0
1935,SEP,81.5,45.6,63.5,96,08,36,25,0,7,0,0,0,0,0,80,45,1.20,97,1935-09-14,2,2,1,0,0
1935,OCT,62.5,40.3,51.6,83,02,26,30,0,0,0,1,8,0,0,397,2,3.30,79,1935-10-04,16,8,3,0,0
1935,NOV,49.7,32.2,41.0,60,24,12,03,0,0,0,0,14,0,0,718,0,2.26,73,1935-11-12,12,7,1,0,0
1935,DEC,45.9,32.2,39.1,57,10,19,22,0,0,0,0,18,0,0,799,0,5.99,05,1935-12-31,16,11,6,1,0
1935,ANNUAL,64.0,39.3,51.87,107,,12,,1,23,1,16,77,0,0,4761,276,30.90,,1.83,132,79,20,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1936,JAN,48.9,36.5,42.7,57,20,21,31,0,0,0,0,7,0,0,681,0,10.22,54,1936-01-12,20,15,7,5,0
1936,FEB,42.6,28.3,35.4,61,28,16,08,0,0,3,0,21,0,0,851,0,5.57,40,1936-02-22,18,11,2,2,0
1936,MAR,54.5,33.5,44.0,69,20,25,10,0,0,0,0,13,0,0,641,0,3.13,15,1936-03-28,15,6,2,1,0
1936,APR,66.3,40.7,53.5,81,15,28,01,0,0,0,0,5,0,0,339,2,1.13,21,1936-04-25,13,5,0,0,0
1936,MAY,71.1,45.5,58.3,88,25,34,07,0,0,0,0,0,0,0,209,7,3.41,90,1936-05-14,14,7,2,0,0
1936,JUN,75.7,49.5,62.6,88,21,43,28,0,0,0,0,0,0,0,87,23,1.11,25,1936-06-15,12,4,0,0,0
1936,JUL,81.8,49.3,65.5,94,20,40,25,0,3,0,0,0,0,0,19,43,0.49,23,1936-07-11,6,2,0,0,0
1936,AUG,84.2,47.8,66.0,96,28,39,31,0,5,0,0,0,0,0,22,60,T,T,1936-08-24,0,0,0,0,0
1936,SEP,77.0,44.2,60.6,89,27,35,16,0,0,0,0,0,0,0,138,12,1.49,81,1936-09-02,6,4,1,0,0
1936,OCT,70.5,40.1,55.3,91,09,26,29,0,1,0,0,4,0,0,295,2,0.21,10,1936-10-04,3,1,0,0,0
1936,NOV,54.7,28.5,41.7,67,24,13,02,1,0,0,0,19,0,0,667,0,0.48,42,1936-11-17,4,1,0,0,0
1936,DEC,48.0,37.4,42.7,57,22,22,31,0,0,0,0,7,0,0,686,0,6.37,78,1936-12-23,24,16,2,2,0
1936,ANNUAL,64.7,40.2,52.46,96,,13,,1,9,3,0,76,0,0,4635,149,33.61,,1.78,135,72,16,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1937,JAN,37.6,22.5,30.1,50,18,7,12,0,0,6,0,27,0,0,1075,0,6.17,84,1937-01-15,19,12,4,1,0
1937,FEB,49.5,33.6,41.5,60,22,23,01,0,0,0,0,12,0,0,650,0,10.36,99,1937-02-01,21,12,6,4,0
1937,MAR,58.3,38.8,48.6,72,12,31,18,0,0,0,0,2,0,0,501,0,3.19,80,1937-03-02,24,8,2,0,0
1937,APR,60.6,39.4,50.0,70,25,31,29,0,0,0,0,1,0,0,441,0,7.68,21,1937-04-13,24,14,6,1,0
1937,MAY,71.0,43.3,57.2,85,06,34,05,0,0,0,0,0,0,0,235,0,1.60,91,1937-05-11,10,3,1,0,0
1937,JUN,75.0,50.3,62.7,93,28,42,24,0,3,0,0,0,0,0,94,29,4.61,22,1937-06-21,12,10,3,2,0
1937,JUL,80.1,51.3,65.7,90,25,44,31,0,1,0,0,0,0,0,28,56,0.13,11,1937-07-01,2,1,0,0,0
1937,AUG,79.5,50.1,64.8,94,03,40,28,0,2,0,0,0,0,0,55,58,0.71,32,1937-08-31,5,3,0,0,0
1937,SEP,73.7,48.1,60.9,98,14,37,24,0,1,0,0,0,0,0,134,18,0.91,58,1937-09-19,5,2,1,0,0
1937,OCT,67.2,44.8,56.0,77,12,34,19,0,0,0,0,0,0,0,274,0,3.41,02,1937-10-01,14,8,3,1,0
1937,NOV,54.4,43.2,48.8,67,01,28,30,0,0,0,0,1,0,0,477,0,11.13,36,1937-11-09,24,18,10,3,0
1937,DEC,48.2,36.5,42.4,59,28,26,01,0,0,0,0,9,0,0,693,0,13.60,91,1937-12-29,21,14,7,4,0
1937,ANNUAL,63.0,41.9,52.44,98,,7,,0,7,6,0,52,0,0,4657,161,63.50,,2.99,181,105,43,16,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1938,JAN,45.4,33.2,39.3,55,14,23,07,0,0,0,0,15,0,0,790,0,4.48,21,1938-01-15,17,10,3,1,0
1938,FEB,50.2,35.0,42.6,63,28,27,16,0,0,0,0,10,0,0,619,0,7.60,16,1938-02-06,21,16,3,2,0
1938,MAR,53.8,36.7,45.3,72,11,29,31,0,0,0,0,8,0,0,602,0,8.42,54,1938-03-18,20,14,6,3,0
1938,APR,62.1,41.4,51.8,76,29,30,01,0,0,0,0,4,0,0,390,0,2.27,75,1938-04-16,13,8,1,0,0
1938,MAY,70.1,43.8,57.0,89,24,35,08,0,0,0,0,0,0,0,258,17,0.78,19,1938-05-04,10,3,0,0,0
1938,JUN,77.9,48.3,63.1,92,06,38,10,0,2,0,0,0,0,0,88,38,0.08,03,1938-06-14,5,0,0,0,0
1938,JUL,85.8,52.7,69.2,105,21,45,05,0,11,0,0,0,0,0,27,164,0.36,25,1938-07-01,5,1,0,0,0
1938,AUG,79.0,49.2,64.1,89,03,44,27,0,0,0,0,0,0,0,47,25,0.06,05,1938-08-18,2,0,0,0,0
1938,SEP,78.7,51.7,65.2,92,14,46,26,0,2,0,0,0,0,0,32,48,1.38,51,1938-09-05,9,4,1,0,0
1938,OCT,63.5,44.5,54.0,79,01,32,17,0,0,0,0,2,0,0,333,0,3.68,01,1938-10-30,16,8,2,1,0
1938,NOV,49.9,35.1,42.5,58,05,22,22,0,0,0,0,13,0,0,668,0,4.26,04,1938-11-03,19,9,3,1,0
1938,DEC,48.3,35.6,41.9,61,07,19,13,0,0,0,0,13,0,0,708,0,5.18,49,1938-12-02,20,12,4,1,0
1938,ANNUAL,63.8,42.3,53.05,105,,19,,0,15,0,0,65,0,0,4562,292,38.55,,2.16,157,85,23,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1939,JAN,47.6,36.1,41.9,55,01,28,21,0,0,0,0,7,0,0,708,0,6.00,01,1939-01-02,23,11,7,1,0
1939,FEB,46.4,33.2,39.8,53,15,24,20,0,0,0,0,12,0,0,699,0,5.08,91,1939-02-12,20,12,3,0,0
1939,MAR,57.8,37.3,47.5,74,18,28,09,0,0,0,0,5,0,0,533,0,2.65,40,1939-03-13,14,9,0,0,0
1939,APR,65.9,39.9,52.9,83,17,31,10,0,0,0,0,3,0,0,355,0,0.39,14,1939-04-25,8,2,0,0,0
1939,MAY,71.1,44.0,57.5,94,13,35,06,0,2,0,0,0,0,0,236,12,0.90,45,1939-05-21,10,3,0,0,0
1939,JUN,71.5,47.8,59.6,89,28,38,01,0,0,0,0,0,0,0,164,12,0.98,27,1939-06-16,10,4,0,0,0
1939,JUL,83.7,51.8,67.8,103,26,44,16,0,9,0,0,0,0,0,30,126,0.47,41,1939-07-03,3,1,0,0,0
1939,AUG,83.7,50.2,67.0,102,02,40,29,0,7,0,0,0,0,0,27,94,1.04,73,1939-08-31,4,2,1,0,0
1939,SEP,77.1,49.4,63.2,90,21,41,29,0,1,0,0,0,0,0,82,34,0.38,17,1939-09-01,4,2,0,0,0
1939,OCT,64.1,44.5,54.3,78,13,36,25,0,0,0,0,0,0,0,324,0,2.63,00,1939-10-05,15,7,1,1,0
1939,NOV,54.6,39.7,47.1,64,07,31,09,0,0,0,0,1,0,0,529,0,0.84,17,1939-11-30,12,4,0,0,0
1939,DEC,51.0,38.5,44.8,61,04,23,24,0,0,2,0,5,0,0,620,0,10.32,18,1939-12-16,22,17,6,2,0
1939,ANNUAL,64.7,42.8,53.71,103,,23,,0,19,2,0,33,0,0,4307,278,31.68,,2.18,145,74,18,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1940,JAN,46.9,32.5,39.7,62,30,25,17,0,0,0,0,21,0,0,779,0,4.75,84,1940-01-04,18,10,5,0,0
1940,FEB,51.6,39.1,45.3,59,25,28,20,0,0,0,0,5,0,0,561,0,11.66,95,1940-02-06,24,19,10,4,0
1940,MAR,58.9,39.8,49.4,71,23,31,18,0,0,0,0,3,0,0,479,0,5.94,52,1940-03-26,17,11,2,2,0
1940,APR,63.5,41.2,52.4,81,12,34,24,0,0,0,0,0,0,0,372,0,1.99,47,1940-04-07,17,7,0,0,0
1940,MAY,72.9,45.2,59.2,86,22,37,26,0,0,0,1,0,0,0,173,5,2.17,55,1940-05-01,7,7,1,0,0
1940,JUN,80.3,47.8,64.0,98,11,39,05,0,5,0,0,0,0,0,78,57,0.07,04,1940-06-07,3,0,0,0,0
1940,JUL,80.4,52.6,66.5,90,11,44,05,0,2,0,0,0,0,0,11,64,0.62,43,1940-07-21,6,2,0,0,0
1940,AUG,84.8,52.2,68.5,102,17,43,15,0,8,0,0,0,0,0,7,120,T,T,1940-08-27,0,0,0,0,0
1940,SEP,75.1,52.6,63.9,89,22,37,19,0,0,0,0,0,0,0,64,39,2.36,81,1940-09-27,11,6,1,0,0
1940,OCT,65.5,47.6,56.6,84,18,35,27,0,0,0,0,0,0,0,263,11,3.79,33,1940-10-24,18,6,2,1,0
1940,NOV,50.7,36.2,43.5,64,06,26,22,0,0,0,0,11,0,0,639,0,4.55,87,1940-11-24,18,11,2,0,0
1940,DEC,49.7,35.7,42.7,61,21,18,14,0,0,0,0,9,0,0,682,0,5.03,74,1940-12-20,15,9,3,1,0
1940,ANNUAL,65.1,43.5,54.31,102,,18,,0,15,0,1,49,0,0,4108,296,42.93,,1.95,154,88,26,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1941,JAN,48.5,35.4,42.0,58,26,26,03,0,0,0,0,9,0,0,707,0,4.25,59,1941-01-18,16,12,3,0,0
1941,FEB,55.8,34.9,45.3,64,17,28,21,0,0,0,0,14,0,0,546,0,1.43,26,1941-02-28,12,6,0,0,0
1941,MAR,63.9,38.4,51.1,76,27,26,14,0,0,0,0,3,0,0,421,0,1.95,50,1941-03-01,10,6,1,0,0
1941,APR,65.1,41.0,53.0,82,25,33,17,0,0,0,0,0,0,0,354,0,1.80,39,1941-04-05,12,7,0,0,0
1941,MAY,67.8,45.5,56.6,87,23,36,19,0,0,0,0,0,0,0,266,14,3.83,88,1941-05-04,19,9,3,0,0
1941,JUN,73.7,50.6,62.1,95,11,42,23,0,1,0,0,0,0,0,96,19,0.49,13,1941-06-19,10,3,0,0,0
1941,JUL,88.4,55.6,72.0,108,15,47,31,0,10,0,0,0,0,0,2,226,0.03,03,1941-07-17,1,0,0,0,0
1941,AUG,81.1,54.8,68.0,99,07,47,29,0,7,0,0,0,0,0,25,125,1.33,52,1941-08-27,10,4,1,0,0
1941,SEP,71.0,49.6,60.3,81,24,40,28,0,0,0,0,0,0,0,141,7,2.37,15,1941-09-01,12,5,1,1,0
1941,OCT,63.7,44.1,53.9,73,24,37,20,0,0,0,0,0,0,0,335,0,2.87,44,1941-10-18,14,10,0,0,0
1941,NOV,53.4,39.8,46.6,68,07,26,26,0,0,0,0,8,0,0,544,0,5.36,79,1941-11-13,14,8,3,2,0
1941,DEC,47.6,36.7,42.1,62,01,21,31,0,0,0,0,8,0,0,699,0,8.43,07,1941-12-02,23,16,5,2,0
1941,ANNUAL,65.1,43.9,54.49,108,,21,,0,18,0,0,42,0,0,4136,391,34.14,,2.07,153,86,17,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1942,JAN,42.0,29.3,35.6,57,25,17,05,0,0,4,0,23,0,0,904,0,4.79,89,1942-01-26,15,11,4,0,0
1942,FEB,50.9,35.2,43.0,61,28,25,19,0,0,0,0,11,0,0,610,0,3.10,96,1942-02-03,15,8,2,0,0
1942,MAR,56.0,35.4,45.7,72,30,29,24,0,0,0,0,9,0,0,591,0,1.27,20,1942-03-25,12,8,0,0,0
1942,APR,62.2,41.5,51.9,77,20,35,17,0,0,0,0,0,0,0,386,0,1.74,38,1942-04-30,13,6,0,0,0
1942,MAY,65.9,45.8,55.9,79,21,32,11,0,0,0,0,1,0,0,277,4,4.58,20,1942-05-03,16,10,2,1,0
1942,JUN,71.6,48.8,60.2,102,30,42,21,0,2,0,0,0,0,0,162,26,1.69,53,1942-06-24,12,5,1,0,0
1942,JUL,81.8,55.3,68.6,104,02,47,12,0,6,0,0,0,0,0,15,134,0.92,28,1942-07-11,5,4,0,0,0
1942,AUG,84.3,54.3,69.3,102,14,45,29,0,9,0,0,0,0,0,21,164,0.04,03,1942-08-27,2,0,0,0,0
1942,SEP,78.4,47.9,63.2,91,22,41,18,0,3,0,0,0,0,0,77,31,0.01,01,1942-09-30,1,0,0,0,0
1942,OCT,67.4,43.2,55.3,82,05,34,28,0,0,0,0,0,0,0,293,0,2.04,73,1942-10-31,8,6,1,0,0
1942,NOV,52.4,39.2,45.8,60,23,29,12,0,0,0,0,6,0,0,570,0,13.38,11,1942-11-26,21,20,11,3,0
1942,DEC,48.8,39.0,43.9,59,10,32,03,0,0,0,0,1,0,0,645,0,11.70,51,1942-12-07,20,17,10,5,0
1942,ANNUAL,63.6,43.0,53.25,104,,17,,0,20,4,0,51,0,0,4551,359,45.26,,2.11,140,95,31,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1943,JAN,41.0,26.7,33.8,55,14,5,24,0,0,7,0,22,0,0,959,0,4.35,23,1943-01-21,15,11,2,1,0
1943,FEB,54.7,33.3,44.0,65,26,27,24,0,0,0,0,15,0,0,580,0,4.50,80,1943-02-06,11,8,2,1,0
1943,MAR,55.4,35.3,45.3,65,02,26,10,0,0,0,0,12,0,0,601,0,6.71,55,1943-03-31,16,9,3,3,0
1943,APR,63.8,42.8,53.3,82,14,30,26,0,0,0,0,1,0,0,343,0,2.75,61,1943-04-27,16,7,2,0,0
1943,MAY,66.4,42.6,54.5,88,24,36,17,0,0,0,0,0,0,0,322,3,1.09,65,1943-05-30,7,3,1,0,0
1943,JUN,71.9,48.6,60.2,88,29,42,02,0,0,0,0,0,0,0,150,14,3.38,53,1943-06-17,12,8,1,0,0
1943,JUL,82.5,51.6,67.0,95,24,44,12,0,6,0,0,0,0,0,23,96,0.32,24,1943-07-03,2,1,0,0,0
1943,AUG,80.7,51.5,66.1,92,13,46,18,0,3,0,0,0,0,0,11,53,2.14,85,1943-08-29,6,5,2,0,0
1943,SEP,82.0,49.0,65.5,97,23,39,28,0,7,0,0,0,0,0,43,66,0.06,06,1943-09-26,1,0,0,0,0
1943,OCT,63.5,45.6,54.5,84,07,35,31,0,0,0,0,0,0,0,320,4,6.31,76,1943-10-20,14,9,6,2,0
1943,NOV,54.8,36.5,45.7,61,12,28,26,0,0,0,0,9,0,0,573,0,2.36,52,1943-11-30,12,8,1,0,0
1943,DEC,47.2,31.2,39.2,57,24,22,15,0,0,0,0,20,0,0,794,0,5.17,81,1943-12-03,9,7,3,2,0
1943,ANNUAL,63.7,41.2,52.46,97,,5,,0,16,7,0,79,0,0,4719,236,39.14,,2.80,121,76,23,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1944,JAN,47.1,31.4,39.2,60,16,20,09,0,0,0,0,22,0,0,792,0,5.27,23,1944-01-01,13,10,4,1,0
1944,FEB,51.2,34.4,42.8,59,06,26,23,0,0,0,0,11,0,0,638,0,3.53,90,1944-02-05,17,11,1,0,0
1944,MAR,57.0,34.6,45.8,68,18,24,13,0,0,0,0,11,0,0,589,0,1.64,60,1944-03-03,15,6,1,0,0
1944,APR,60.4,41.2,50.8,78,02,34,25,0,0,0,0,0,0,0,418,0,2.75,75,1944-04-11,15,9,1,0,0
1944,MAY,68.8,43.9,56.4,85,03,35,10,0,0,0,0,0,0,0,261,1,0.93,33,1944-05-31,12,2,0,0,0
1944,JUN,73.3,49.5,61.4,90,28,41,04,0,1,0,0,0,0,0,125,25,0.50,22,1944-06-16,8,2,0,0,0
1944,JUL,83.6,51.8,67.7,102,18,44,07,0,6,0,0,0,0,0,20,111,0.05,03,1944-07-19,3,0,0,0,0
1944,AUG,81.2,51.3,66.2,100,29,43,19,0,5,0,0,0,0,0,33,78,0.05,03,1944-08-08,2,0,0,0,0
1944,SEP,80.6,50.0,65.3,103,05,40,19,0,8,0,0,0,0,0,74,92,1.97,01,1944-09-21,9,4,1,1,0
1944,OCT,68.7,46.0,57.4,80,06,37,06,0,0,0,0,0,0,0,227,0,1.54,63,1944-10-31,7,4,1,0,0
1944,NOV,52.8,37.7,45.2,60,04,23,19,0,0,0,0,10,0,0,587,0,4.30,92,1944-11-03,15,12,2,0,0
1944,DEC,46.0,30.9,38.4,59,05,20,15,0,0,0,0,18,0,0,815,0,2.67,44,1944-12-27,14,10,0,0,0
1944,ANNUAL,64.3,41.9,53.08,103,,20,,0,20,0,0,72,0,0,4579,307,25.20,,1.23,130,70,11,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1945,JAN,49.5,34.6,42.1,60,07,21,25,0,0,0,0,12,0,0,705,0,5.34,80,1945-01-06,18,13,4,0,0
1945,FEB,52.3,36.9,44.6,59,07,25,19,0,0,0,0,5,0,0,566,0,5.92,24,1945-02-07,21,13,4,1,0
1945,MAR,52.5,36.5,44.5,66,30,25,05,0,0,0,0,7,0,0,626,0,6.67,79,1945-03-17,23,16,5,0,0
1945,APR,59.2,40.1,49.6,72,20,29,01,0,0,0,0,3,0,0,454,0,2.89,08,1945-04-07,16,9,1,1,0
1945,MAY,69.1,46.8,58.0,84,29,40,05,0,0,0,0,0,0,0,213,3,4.44,86,1945-05-15,16,10,3,0,0
1945,JUN,76.0,47.4,61.7,94,24,40,22,0,5,0,0,0,0,0,130,39,0.32,23,1945-06-04,3,1,0,0,0
1945,JUL,85.4,50.7,68.1,100,07,43,30,0,12,0,0,0,0,0,22,124,0.51,42,1945-07-21,2,1,0,0,0
1945,AUG,83.9,50.8,67.3,102,05,43,30,0,5,0,0,0,0,0,12,91,0.20,13,1945-08-24,2,1,0,0,0
1945,SEP,74.3,46.0,60.1,93,12,36,26,0,1,0,0,0,0,0,151,13,2.46,67,1945-09-20,8,4,3,0,0
1945,OCT,66.1,40.6,53.3,84,06,28,18,0,0,0,0,4,0,0,354,0,1.75,53,1945-10-30,10,7,1,0,0
1945,NOV,51.7,39.8,45.8,63,03,27,20,0,0,0,0,4,0,0,572,0,10.73,47,1945-11-26,22,16,7,3,0
1945,DEC,47.2,34.9,41.0,63,04,19,14,0,0,0,0,10,0,0,733,0,6.25,77,1945-12-06,22,17,3,0,0
1945,ANNUAL,64.0,42.1,53.07,102,,19,,0,23,0,0,45,0,0,4538,270,47.48,,2.47,163,108,31,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1946,JAN,46.7,33.8,40.3,59,16,25,11,0,0,2,0,14,0,0,758,0,6.57,99,1946-01-21,18,15,5,0,0
1946,FEB,50.1,35.1,42.6,63,23,27,11,0,0,0,0,9,0,0,622,0,5.77,12,1946-02-05,19,11,3,2,0
1946,MAR,54.8,37.4,46.1,69,09,29,16,0,0,0,0,6,0,0,580,0,5.72,47,1946-03-12,20,15,4,1,0
1946,APR,61.5,39.0,50.3,79,24,30,06,0,0,0,0,3,0,0,436,0,1.14,27,1946-04-10,11,4,0,0,0
1946,MAY,72.2,44.7,58.5,87,02,36,01,0,0,0,0,0,0,0,197,1,1.15,43,1946-05-07,6,5,0,0,0
1946,JUN,71.5,49.3,60.4,93,19,42,10,0,2,0,0,0,0,0,153,21,1.28,36,1946-06-28,15,4,0,0,0
1946,JUL,81.8,52.8,67.3,105,20,45,16,0,9,0,0,0,0,0,28,108,0.72,69,1946-07-08,2,1,1,0,0
1946,AUG,83.5,51.2,67.4,97,19,43,07,0,9,0,0,0,0,0,15,94,0.09,09,1946-08-29,1,0,0,0,0
1946,SEP,73.9,47.0,60.5,92,09,36,27,0,1,0,0,0,0,0,147,18,1.89,71,1946-09-15,7,5,2,0,0
1946,OCT,59.6,40.7,50.2,73,11,26,28,0,0,0,0,3,0,0,454,0,4.55,15,1946-10-20,15,10,3,1,0
1946,NOV,52.3,34.7,43.5,61,04,25,16,0,0,0,0,12,0,0,636,0,8.04,41,1946-11-17,19,15,5,4,0
1946,DEC,47.4,35.9,41.6,59,04,20,30,0,0,0,0,14,0,0,718,0,4.45,97,1946-12-14,17,11,2,1,0
1946,ANNUAL,63.0,41.8,52.45,105,,20,,0,21,2,0,61,0,0,4744,242,41.37,,1.97,150,96,25,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1947,JAN,43.1,30.9,37.0,57,23,16,04,0,0,1,0,21,0,0,861,0,3.23,82,1947-01-25,21,11,1,0,0
1947,FEB,55.7,35.3,45.5,62,25,24,27,0,0,0,0,12,0,0,542,0,3.43,07,1947-02-01,9,7,3,1,0
1947,MAR,59.5,38.5,49.0,80,15,31,06,0,0,0,0,3,0,0,489,0,5.29,44,1947-03-09,15,13,4,1,0
1947,APR,64.8,41.9,53.4,87,26,31,11,0,0,0,0,1,0,0,343,0,2.24,51,1947-04-01,16,9,1,0,0
1947,MAY,75.2,46.1,60.6,93,23,36,10,0,2,0,0,0,0,0,152,24,0.18,14,1947-05-31,4,1,0,0,0
1947,JUN,71.5,49.8,60.6,87,24,42,11,0,0,0,0,0,0,0,130,6,3.60,65,1947-06-07,14,12,2,0,0
1947,JUL,78.5,52.9,65.7,89,17,46,04,0,0,0,0,0,0,0,19,51,1.41,67,1947-07-27,6,3,1,0,0
1947,AUG,78.9,50.4,64.7,91,25,42,20,0,1,0,0,0,0,0,42,39,0.44,23,1947-08-09,6,2,0,0,0
1947,SEP,77.6,48.3,63.0,93,21,37,19,0,3,0,0,0,0,0,95,40,1.01,66,1947-09-06,5,3,1,0,0
1947,OCT,62.1,46.6,54.4,76,03,38,22,0,0,0,0,0,0,0,322,0,11.17,07,1947-10-15,23,16,7,4,0
